""	"LMD_S14.vs.total_S14"
"GRMZM2G020148"	-2.39343383322586
"GRMZM2G020150"	-0.121082081072517
"GRMZM2G020151"	0.714994511914914
"GRMZM2G020156"	-1.32634274368887
"GRMZM2G020158"	-5.43228240348263
"GRMZM2G020162"	0
"GRMZM2G020173"	0
"GRMZM2G020183"	0
"GRMZM2G020187"	0.7927081259634
"GRMZM2G020191"	0
"GRMZM2G020196"	-1.21686953301418
"GRMZM2G020199"	1.66949003999198
"GRMZM2G020201"	4.15862498933165
"GRMZM2G020203"	-0.482968604686671
"GRMZM2G020210"	1.69699239850218
"GRMZM2G020216"	0.124093716908647
"GRMZM2G020221"	0
"GRMZM2G020231"	-2.32782068299964
"GRMZM2G020242"	0
"GRMZM2G020244"	0
"GRMZM2G020249"	-2.18474262628073
"GRMZM2G020254"	-3.68285751972574
"GRMZM2G020255"	0.00809515664382555
"GRMZM2G020272"	-1.5297350290181
"GRMZM2G020277"	3.25595688105388
"GRMZM2G020281"	0.0800465030395859
"GRMZM2G020285"	-0.10246565552991
"GRMZM2G020288"	-2.18578571685146
"GRMZM2G020291"	0.302329055461252
"GRMZM2G020295"	-0.404912573135582
"GRMZM2G020302"	0
"GRMZM2G020305"	0
"GRMZM2G020309"	-0.348914554868452
"GRMZM2G020312"	0
"GRMZM2G020320"	-0.198976227347009
"GRMZM2G020329"	-2.15765569410723
"GRMZM2G020357"	0
"GRMZM2G020359"	-2.23287843327866
"GRMZM2G020366"	-0.04284550634345
"GRMZM2G020378"	2.88723645202754
"GRMZM2G020382"	0
"GRMZM2G020388"	0
"GRMZM2G020390"	-5.49403487687352
"GRMZM2G020401"	1.44193871343692
"GRMZM2G020409"	-5.2878609917779
"GRMZM2G020411"	-0.717347314160351
"GRMZM2G020418"	-5.42938217056147
"GRMZM2G020419"	0
"GRMZM2G020423"	0
"GRMZM2G020433"	0.112163483932054
"GRMZM2G020438"	-7.4366443129352
"GRMZM2G020443"	0
"GRMZM2G020446"	0.784613283742629
"GRMZM2G020450"	2.37753312197122
"GRMZM2G020468"	0
"GRMZM2G020471"	1.69699239850218
"GRMZM2G020478"	0
"GRMZM2G020484"	-1.45786565706345
"GRMZM2G020492"	0
"GRMZM2G020500"	-3.58593649472099
"GRMZM2G020514"	-0.280530162766474
"GRMZM2G020523"	0
"GRMZM2G020540"	0
"GRMZM2G020544"	-0.960251303634815
"GRMZM2G020548"	-0.973459747962174
"GRMZM2G020552"	0
"GRMZM2G020553"	-0.0218587934574644
"GRMZM2G020556"	-1.23685268040233
"GRMZM2G020563"	1.69719708720819
"GRMZM2G020569"	0
"GRMZM2G020574"	-0.705111488516949
"GRMZM2G020580"	0
"GRMZM2G020582"	1.69699239850218
"GRMZM2G020583"	0
"GRMZM2G020586"	0
"GRMZM2G020588"	0
"GRMZM2G020594"	0.0394661809606871
"GRMZM2G020597"	-1.96381875373671
"GRMZM2G020606"	-0.0290156937261559
"GRMZM2G020608"	0
"GRMZM2G020610"	0
"GRMZM2G020620"	-0.777396082838779
"GRMZM2G020631"	-4.06096777651385
"GRMZM2G020636"	0
"GRMZM2G020641"	-2.90833877187699
"GRMZM2G020653"	-0.969809391917711
"GRMZM2G020657"	0
"GRMZM2G020660"	-6.47635305700135
"GRMZM2G020661"	0
"GRMZM2G020663"	0
"GRMZM2G020666"	0.289829007892658
"GRMZM2G020671"	0
"GRMZM2G020674"	0
"GRMZM2G020676"	-2.88703779155554
"GRMZM2G020678"	-2.18509414318326
"GRMZM2G020693"	-3.23501669169696
"GRMZM2G020696"	-0.126028900650344
"GRMZM2G020697"	0
"GRMZM2G020701"	0.0907872494510005
"GRMZM2G020704"	0
"GRMZM2G020708"	0
"GRMZM2G020721"	-0.515171505880902
"GRMZM2G020728"	0.0064548452060626
"GRMZM2G020738"	0
"GRMZM2G020740"	0
"GRMZM2G020742"	-0.488555772718142
"GRMZM2G020745"	0
"GRMZM2G020761"	-0.688586109165019
"GRMZM2G020766"	-1.68946177042403
"GRMZM2G020772"	-1.57364020791632
"GRMZM2G020774"	0
"GRMZM2G020775"	-2.04546655010064
"GRMZM2G020781"	-2.00240472936918
"GRMZM2G020785"	-0.765688645796718
"GRMZM2G020791"	0
"GRMZM2G020796"	0
"GRMZM2G020799"	-0.811108090405133
"GRMZM2G020801"	-1.09144761281649
"GRMZM2G020804"	0
"GRMZM2G020805"	-4.62743044227125
"GRMZM2G020814"	-0.175061150127534
"GRMZM2G020823"	0
"GRMZM2G020826"	-3.46830756231645
"GRMZM2G020828"	3.20821468117376
"GRMZM2G020840"	0.465742727043833
"GRMZM2G020843"	-1.59539125285512
"GRMZM2G020852"	0
"GRMZM2G020856"	-4.55267969444996
"GRMZM2G020859"	-3.9737543155385
"GRMZM2G020864"	-2.85673302239761
"GRMZM2G020865"	-5.29217368042331
"GRMZM2G020893"	0
"GRMZM2G020898"	-3.48429497950678
"GRMZM2G020906"	0
"GRMZM2G020912"	-1.50433426117982
"GRMZM2G020915"	0
"GRMZM2G020920"	-1.36574652139349
"GRMZM2G020928"	-0.355128509218127
"GRMZM2G020929"	0
"GRMZM2G020938"	-5.38276807457569
"GRMZM2G020940"	-2.62837476484359
"GRMZM2G020941"	0
"GRMZM2G020943"	-2.85686500749143
"GRMZM2G020947"	0
"GRMZM2G020953"	-2.56112901617233
"GRMZM2G020957"	-1.25406191986679
"GRMZM2G020974"	2.40347871517496
"GRMZM2G020976"	-1.23029818631555
"GRMZM2G020977"	0
"GRMZM2G020980"	0
"GRMZM2G020982"	-1.23112143142918
"GRMZM2G020986"	-0.496186693739448
"GRMZM2G020987"	-4.95585286510218
"GRMZM2G020996"	-3.60213692502612
"GRMZM2G020998"	0
"GRMZM2G021006"	0
"GRMZM2G021015"	-0.330937598657423
"GRMZM2G021033"	-3.79497999689858
"GRMZM2G021035"	0
"GRMZM2G021044"	-1.59199116818594
"GRMZM2G021049"	0
"GRMZM2G021051"	0
"GRMZM2G021055"	-2.05616124096703
"GRMZM2G021058"	-4.40073031777382
"GRMZM2G021059"	0
"GRMZM2G021069"	0
"GRMZM2G021074"	0.332036454235846
"GRMZM2G021077"	-2.38074948756562
"GRMZM2G021092"	-4.40316134606789
"GRMZM2G021095"	0
"GRMZM2G021104"	0
"GRMZM2G021106"	-3.66155403724005
"GRMZM2G021107"	0.393569054588744
"GRMZM2G021110"	-0.524403178636148
"GRMZM2G021114"	0
"GRMZM2G021119"	-0.108144026339883
"GRMZM2G021129"	-0.822855771835803
"GRMZM2G021143"	0
"GRMZM2G021149"	-6.4394978111129
"GRMZM2G021151"	0
"GRMZM2G021155"	0
"GRMZM2G021170"	-0.301474113354726
"GRMZM2G021191"	-2.52660418714925
"GRMZM2G021194"	-2.19442136464087
"GRMZM2G021202"	0
"GRMZM2G021208"	0
"GRMZM2G021219"	-0.609180231100263
"GRMZM2G021223"	-0.0453176493430239
"GRMZM2G021225"	-1.38283595778188
"GRMZM2G021233"	-3.26794813541806
"GRMZM2G021243"	-1.5968018473178
"GRMZM2G021248"	-2.185408692218
"GRMZM2G021254"	0
"GRMZM2G021256"	-0.343532074627051
"GRMZM2G021263"	0
"GRMZM2G021270"	-0.655537587051061
"GRMZM2G021276"	0
"GRMZM2G021277"	0
"GRMZM2G021284"	0
"GRMZM2G021289"	0
"GRMZM2G021297"	0.403201093750283
"GRMZM2G021299"	-4.41052678881939
"GRMZM2G021301"	0
"GRMZM2G021303"	-0.876242883088725
"GRMZM2G021310"	-0.487569745375888
"GRMZM2G021312"	0
"GRMZM2G021313"	-2.15092070497879
"GRMZM2G021319"	-2.76056025604779
"GRMZM2G021331"	0.0584369488372092
"GRMZM2G021337"	0
"GRMZM2G021339"	-1.91199372896073
"GRMZM2G021364"	2.39527931238875
"GRMZM2G021369"	0
"GRMZM2G021378"	-1.17162924486018
"GRMZM2G021388"	0
"GRMZM2G021400"	-1.12699939218327
"GRMZM2G021401"	-2.68665480840676
"GRMZM2G021406"	-1.47113938649453
"GRMZM2G021408"	-2.18578571685146
"GRMZM2G021410"	0
"GRMZM2G021416"	-2.07152987693901
"GRMZM2G021422"	0.580174362121088
"GRMZM2G021427"	-3.47679642314169
"GRMZM2G021433"	0
"GRMZM2G021436"	-5.82611680567092
"GRMZM2G021439"	0.737626524095898
"GRMZM2G021459"	-1.24056686652738
"GRMZM2G021464"	1.0311024149504
"GRMZM2G021470"	0.788998775971901
"GRMZM2G021471"	-2.38513150577782
"GRMZM2G021475"	-2.52660418714925
"GRMZM2G021480"	0
"GRMZM2G021482"	-0.466955054221082
"GRMZM2G021483"	-2.90683987638436
"GRMZM2G021486"	0
"GRMZM2G021498"	-0.268970030545515
"GRMZM2G021508"	1.64263652728149
"GRMZM2G021514"	1.52798290596831
"GRMZM2G021517"	0.516925287237725
"GRMZM2G021530"	-0.160735817748083
"GRMZM2G021549"	-0.502011068913369
"GRMZM2G021553"	0
"GRMZM2G021560"	-0.906385483595958
"GRMZM2G021566"	-1.94501729274493
"GRMZM2G021567"	1.21018720660836
"GRMZM2G021573"	0.843846520672853
"GRMZM2G021587"	0
"GRMZM2G021589"	-0.812852842549197
"GRMZM2G021598"	-1.01968183057146
"GRMZM2G021604"	0.187588412555056
"GRMZM2G021605"	-6.58487365383132
"GRMZM2G021607"	-4.00767161732027
"GRMZM2G021610"	-1.04615618591227
"GRMZM2G021614"	0
"GRMZM2G021617"	0.386149852851873
"GRMZM2G021619"	-3.45423285201791
"GRMZM2G021621"	0
"GRMZM2G021624"	-3.67655546924119
"GRMZM2G021635"	-1.75824526969534
"GRMZM2G021642"	0
"GRMZM2G021660"	-0.100950234249745
"GRMZM2G021661"	-0.88857774343796
"GRMZM2G021674"	-1.22842778776763
"GRMZM2G021687"	0.464535136687772
"GRMZM2G021694"	-1.12763271408388
"GRMZM2G021698"	2.4176473519455
"GRMZM2G021704"	-1.17478772205141
"GRMZM2G021706"	-0.160188689909623
"GRMZM2G021710"	-3.68061837312534
"GRMZM2G021712"	-3.18712561097495
"GRMZM2G021725"	-1.56846485961918
"GRMZM2G021742"	-0.167096822557099
"GRMZM2G021750"	0
"GRMZM2G021760"	3.87533630495096
"GRMZM2G021768"	-3.02951474349016
"GRMZM2G021777"	2.55353940932135
"GRMZM2G021781"	-4.77560035885756
"GRMZM2G021784"	0.0114410684120683
"GRMZM2G021786"	0
"GRMZM2G021790"	-2.18578571685146
"GRMZM2G021794"	-0.73392288673954
"GRMZM2G021796"	-0.553952087855527
"GRMZM2G021802"	-1.23118393266232
"GRMZM2G021807"	0
"GRMZM2G021816"	0.861391394459931
"GRMZM2G021822"	-0.856181657876426
"GRMZM2G021831"	-1.47706541020092
"GRMZM2G021834"	-1.97076554898487
"GRMZM2G021846"	-0.742598792670773
"GRMZM2G021849"	0.242085050072465
"GRMZM2G021860"	0
"GRMZM2G021864"	-2.4622011946598
"GRMZM2G021865"	1.71725013560633
"GRMZM2G021873"	1.69706408456632
"GRMZM2G021877"	0.0338415416826083
"GRMZM2G021879"	0.413414345956253
"GRMZM2G021881"	-1.81400286749703
"GRMZM2G021885"	-0.714264772859294
"GRMZM2G021889"	-0.467443446906105
"GRMZM2G021896"	-6.11462095191438
"GRMZM2G021909"	-1.36344558043478
"GRMZM2G021912"	0.227590910081945
"GRMZM2G021921"	-0.403209508949003
"GRMZM2G021931"	-3.76711289455559
"GRMZM2G021935"	0
"GRMZM2G021957"	0
"GRMZM2G021971"	0
"GRMZM2G021973"	0.438581838668722
"GRMZM2G021987"	1.66949003999198
"GRMZM2G021998"	0
"GRMZM2G022001"	-2.185408692218
"GRMZM2G022014"	0.825393256814891
"GRMZM2G022019"	0.37743104722902
"GRMZM2G022032"	-1.73641060054979
"GRMZM2G022041"	-5.46267796016438
"GRMZM2G022052"	0.159110775875293
"GRMZM2G022054"	-0.302414907488245
"GRMZM2G022059"	0
"GRMZM2G022061"	-0.433295725945458
"GRMZM2G022065"	-0.548044885171647
"GRMZM2G022069"	2.99370298473107
"GRMZM2G022088"	-0.981109071088597
"GRMZM2G022090"	1.8820895146823
"GRMZM2G022095"	0
"GRMZM2G022101"	0
"GRMZM2G022107"	-3.93909170808784
"GRMZM2G022112"	0
"GRMZM2G022120"	-0.225351938099326
"GRMZM2G022130"	0.123297279760177
"GRMZM2G022159"	-2.10479407352098
"GRMZM2G022162"	-1.02207794846418
"GRMZM2G022170"	0
"GRMZM2G022175"	-2.30170201453489
"GRMZM2G022180"	-0.862743288381153
"GRMZM2G022181"	-4.61937591327248
"GRMZM2G022188"	-4.08936567265332
"GRMZM2G022192"	-0.245661898228109
"GRMZM2G022206"	0.944827536655571
"GRMZM2G022212"	-0.187973723315164
"GRMZM2G022213"	-1.19231492437538
"GRMZM2G022224"	1.34831707086852
"GRMZM2G022229"	-1.2178322470791
"GRMZM2G022242"	-0.41130449403016
"GRMZM2G022244"	0
"GRMZM2G022248"	0.507339634567693
"GRMZM2G022252"	-0.743467708000266
"GRMZM2G022253"	3.89677038841423
"GRMZM2G022255"	0
"GRMZM2G022258"	-1.7859530853897
"GRMZM2G022266"	1.85164823282897
"GRMZM2G022269"	-1.46422162606921
"GRMZM2G022275"	-0.0489461978633774
"GRMZM2G022279"	-0.678845397650087
"GRMZM2G022283"	-2.08409121394583
"GRMZM2G022293"	0
"GRMZM2G022298"	-0.997061792640807
"GRMZM2G022300"	3.79358752671684
"GRMZM2G022308"	-0.962939177281029
"GRMZM2G022310"	0.0196331797728718
"GRMZM2G022311"	0
"GRMZM2G022313"	-3.60593991273745
"GRMZM2G022318"	-4.46161586814642
"GRMZM2G022320"	0
"GRMZM2G022323"	2.46491050459453
"GRMZM2G022347"	-4.19640419857988
"GRMZM2G022355"	-2.90479004242748
"GRMZM2G022359"	0.376764638903332
"GRMZM2G022363"	0
"GRMZM2G022365"	-1.200193749443
"GRMZM2G022368"	0.669378681130083
"GRMZM2G022370"	0
"GRMZM2G022382"	0
"GRMZM2G022383"	-0.679230063938843
"GRMZM2G022386"	-3.14525266319919
"GRMZM2G022398"	0.0438998041330529
"GRMZM2G022400"	0
"GRMZM2G022402"	-4.42289230289129
"GRMZM2G022403"	1.16861505930588
"GRMZM2G022413"	-0.390728298592935
"GRMZM2G022416"	0
"GRMZM2G022437"	2.3875451746917
"GRMZM2G022440"	0
"GRMZM2G022442"	-4.04021656197242
"GRMZM2G022449"	0
"GRMZM2G022453"	0.0844157275805449
"GRMZM2G022458"	0
"GRMZM2G022470"	-1.82214797993729
"GRMZM2G022489"	-2.52660418714925
"GRMZM2G022499"	-3.93052179346439
"GRMZM2G022506"	-2.61932706749894
"GRMZM2G022514"	-4.66842311440074
"GRMZM2G022515"	0
"GRMZM2G022538"	-0.0714721226490917
"GRMZM2G022547"	0.726537027091368
"GRMZM2G022549"	0
"GRMZM2G022551"	2.46491050459453
"GRMZM2G022558"	-1.86567248164382
"GRMZM2G022563"	0.783685865312116
"GRMZM2G022571"	-7.10737510012173
"GRMZM2G022573"	0
"GRMZM2G022575"	0
"GRMZM2G022582"	0
"GRMZM2G022585"	0
"GRMZM2G022606"	0
"GRMZM2G022611"	0
"GRMZM2G022613"	-1.82613077237946
"GRMZM2G022616"	-2.26976821046619
"GRMZM2G022619"	-0.61909490279397
"GRMZM2G022625"	-0.132773088044247
"GRMZM2G022627"	0
"GRMZM2G022629"	-0.31679352238369
"GRMZM2G022634"	0
"GRMZM2G022637"	0
"GRMZM2G022642"	-2.5817991854181
"GRMZM2G022643"	0.996751200017055
"GRMZM2G022645"	-2.9539473512664
"GRMZM2G022651"	-5.60568921904723
"GRMZM2G022659"	-4.18215654602364
"GRMZM2G022662"	-0.631964933998317
"GRMZM2G022672"	0
"GRMZM2G022679"	-0.282281496679408
"GRMZM2G022686"	-4.29289503286019
"GRMZM2G022694"	0.433962215467759
"GRMZM2G022699"	0
"GRMZM2G022706"	0
"GRMZM2G022710"	0
"GRMZM2G022711"	-3.41299649232735
"GRMZM2G022715"	1.64275751699825
"GRMZM2G022726"	-6.66328550659237
"GRMZM2G022730"	-0.323166336481139
"GRMZM2G022731"	0
"GRMZM2G022740"	1.69699239850218
"GRMZM2G022763"	-1.12808421270026
"GRMZM2G022768"	-0.081715023062568
"GRMZM2G022774"	0
"GRMZM2G022777"	-1.93491282176054
"GRMZM2G022782"	-2.1675928737989
"GRMZM2G022787"	-1.07234202249723
"GRMZM2G022792"	0
"GRMZM2G022793"	-3.84338479566638
"GRMZM2G022797"	0
"GRMZM2G022799"	-3.42658634190643
"GRMZM2G022804"	2.43633699224517
"GRMZM2G022820"	1.93530631228365
"GRMZM2G022822"	0
"GRMZM2G022828"	0
"GRMZM2G022829"	-0.629758760323531
"GRMZM2G022836"	0
"GRMZM2G022837"	-0.790331655128252
"GRMZM2G022841"	-3.4365312622443
"GRMZM2G022845"	-2.95235283624892
"GRMZM2G022856"	-0.704878392871663
"GRMZM2G022858"	0
"GRMZM2G022859"	0.323373520604907
"GRMZM2G022863"	0
"GRMZM2G022866"	0.00403498350336143
"GRMZM2G022876"	-0.0954707314420622
"GRMZM2G022878"	-0.515363490677532
"GRMZM2G022884"	-2.48512475192818
"GRMZM2G022892"	0
"GRMZM2G022896"	-2.18578571685146
"GRMZM2G022897"	-0.664120654915763
"GRMZM2G022901"	0
"GRMZM2G022904"	-2.96734484050944
"GRMZM2G022907"	0
"GRMZM2G022909"	-1.76788783200821
"GRMZM2G022912"	0
"GRMZM2G022915"	-8.99167000154746
"GRMZM2G022921"	0.492642971307682
"GRMZM2G022926"	-0.296896542827224
"GRMZM2G022931"	0.180688215859078
"GRMZM2G022934"	-0.418956040377592
"GRMZM2G022945"	-0.599690213689781
"GRMZM2G022947"	0.10916529938517
"GRMZM2G022958"	-2.59318004171976
"GRMZM2G022962"	0
"GRMZM2G022968"	0
"GRMZM2G022969"	0
"GRMZM2G022972"	0
"GRMZM2G022974"	-2.70881497652249
"GRMZM2G022979"	0.589439018635457
"GRMZM2G022984"	-0.546914186192912
"GRMZM2G022987"	0.00705489722667166
"GRMZM2G022996"	-1.39007944604723
"GRMZM2G022997"	0.385203390807288
"GRMZM2G023002"	0
"GRMZM2G023003"	-3.67618029992228
"GRMZM2G023006"	0
"GRMZM2G023008"	-0.112351972474604
"GRMZM2G023013"	-5.17410799455924
"GRMZM2G023020"	-0.371720640752989
"GRMZM2G023022"	0
"GRMZM2G023023"	-5.36588279099128
"GRMZM2G023028"	-0.543815460718257
"GRMZM2G023033"	0
"GRMZM2G023037"	-1.24980062892342
"GRMZM2G023045"	0.516097971064961
"GRMZM2G023049"	-0.610353433377756
"GRMZM2G023051"	2.40768799484667
"GRMZM2G023054"	0
"GRMZM2G023059"	0.262191572607414
"GRMZM2G023068"	1.69719165442132
"GRMZM2G023071"	-3.92650294252881
"GRMZM2G023073"	-0.21519775359875
"GRMZM2G023080"	-0.0449507962240803
"GRMZM2G023081"	0
"GRMZM2G023085"	0
"GRMZM2G023105"	-0.987632156741168
"GRMZM2G023110"	0.0486763455809049
"GRMZM2G023113"	1.71696560123458
"GRMZM2G023119"	0
"GRMZM2G023122"	-2.52660418714925
"GRMZM2G023132"	0
"GRMZM2G023133"	0
"GRMZM2G023146"	0
"GRMZM2G023148"	0
"GRMZM2G023152"	-3.12103106304966
"GRMZM2G023162"	1.69699239850218
"GRMZM2G023163"	-1.04947203755592
"GRMZM2G023178"	0
"GRMZM2G023182"	0
"GRMZM2G023186"	0
"GRMZM2G023190"	-0.579376270330208
"GRMZM2G023191"	0
"GRMZM2G023194"	-0.230426877217945
"GRMZM2G023204"	-1.27625134283463
"GRMZM2G023207"	0
"GRMZM2G023214"	-2.52818584661546
"GRMZM2G023220"	-2.03893446524697
"GRMZM2G023232"	-0.568113163411339
"GRMZM2G023237"	-0.338070701771492
"GRMZM2G023239"	-0.168142768761035
"GRMZM2G023242"	-0.439536918013405
"GRMZM2G023254"	0
"GRMZM2G023257"	-0.725348515132541
"GRMZM2G023260"	0
"GRMZM2G023275"	-5.17434600994928
"GRMZM2G023279"	-3.02955455003801
"GRMZM2G023285"	0
"GRMZM2G023289"	-0.615331088674407
"GRMZM2G023291"	-4.66088105290273
"GRMZM2G023293"	-3.80250792669329
"GRMZM2G023312"	0
"GRMZM2G023313"	-0.484259696528829
"GRMZM2G023325"	0.327443427130769
"GRMZM2G023328"	0.563270792152736
"GRMZM2G023332"	-3.95020875829416
"GRMZM2G023335"	-4.41847614306334
"GRMZM2G023346"	-2.50680237635461
"GRMZM2G023347"	-0.162582044146274
"GRMZM2G023351"	2.40797776550884
"GRMZM2G023364"	1.22159648967933
"GRMZM2G023372"	-4.30119558902267
"GRMZM2G023387"	1.01138315375695
"GRMZM2G023392"	0.0480429177800237
"GRMZM2G023399"	-0.810457113187827
"GRMZM2G023401"	-2.52886137803441
"GRMZM2G023418"	-1.24927078034823
"GRMZM2G023422"	0
"GRMZM2G023436"	-1.85838891824137
"GRMZM2G023438"	-0.684702775765787
"GRMZM2G023440"	0
"GRMZM2G023444"	-6.23327748129082
"GRMZM2G023469"	1.71681173665295
"GRMZM2G023471"	-3.21068402333296
"GRMZM2G023520"	3.87927922058224
"GRMZM2G023528"	0.273717554125985
"GRMZM2G023534"	0.067711495098708
"GRMZM2G023552"	2.44410656533946
"GRMZM2G023557"	-3.66948031551513
"GRMZM2G023575"	-0.101533686849249
"GRMZM2G023585"	-3.03427940651008
"GRMZM2G023591"	1.13200079423496
"GRMZM2G023596"	0
"GRMZM2G023625"	-0.838057353614157
"GRMZM2G023631"	0
"GRMZM2G023636"	-7.25523809767886
"GRMZM2G023638"	-3.66960636877333
"GRMZM2G023642"	0
"GRMZM2G023647"	-2.80352514432386
"GRMZM2G023650"	0
"GRMZM2G023652"	-3.66837253706809
"GRMZM2G023655"	0
"GRMZM2G023667"	-0.351029164495203
"GRMZM2G023683"	0
"GRMZM2G023694"	1.27554978065458
"GRMZM2G023704"	0
"GRMZM2G023708"	0
"GRMZM2G023711"	0.578210984525154
"GRMZM2G023715"	-3.60788581400532
"GRMZM2G023748"	-0.230894123941898
"GRMZM2G023755"	-1.2772584949349
"GRMZM2G023760"	-3.283392596897
"GRMZM2G023764"	-4.75896399502073
"GRMZM2G023769"	-3.88851578924109
"GRMZM2G023777"	2.08163069954384
"GRMZM2G023786"	0
"GRMZM2G023791"	-1.25959638596609
"GRMZM2G023794"	0.198542668917335
"GRMZM2G023798"	-1.05313677203406
"GRMZM2G023811"	0
"GRMZM2G023813"	0
"GRMZM2G023818"	0
"GRMZM2G023827"	-6.44126898278722
"GRMZM2G023833"	0.324722939736305
"GRMZM2G023836"	0.889582321173871
"GRMZM2G023840"	-3.26971002209052
"GRMZM2G023847"	-2.02508614117483
"GRMZM2G023858"	-1.07590201864055
"GRMZM2G023863"	0
"GRMZM2G023872"	0
"GRMZM2G023874"	-4.95129318486016
"GRMZM2G023884"	-1.55137832101259
"GRMZM2G023888"	1.4365098702343
"GRMZM2G023899"	0.686656393105891
"GRMZM2G023902"	0
"GRMZM2G023906"	-0.887393297447448
"GRMZM2G023921"	-0.485201981260522
"GRMZM2G023946"	-1.6336608660295
"GRMZM2G023952"	-4.41476762629827
"GRMZM2G023955"	0
"GRMZM2G023970"	-0.281256664911791
"GRMZM2G023982"	-3.2124739043531
"GRMZM2G023983"	-2.64551563094554
"GRMZM2G023986"	1.64289410095536
"GRMZM2G023988"	-1.99098641663837
"GRMZM2G023992"	-0.79137990471881
"GRMZM2G023999"	0
"GRMZM2G024005"	-2.93778147658101
"GRMZM2G024024"	0
"GRMZM2G024025"	0
"GRMZM2G024038"	-3.07654423249713
"GRMZM2G024051"	-0.768135575912933
"GRMZM2G024054"	-0.00373042654857205
"GRMZM2G024070"	0
"GRMZM2G024073"	-0.0749934414318466
"GRMZM2G024075"	0
"GRMZM2G024079"	0
"GRMZM2G024094"	0
"GRMZM2G024099"	5.1831685853964
"GRMZM2G024104"	-0.474697242415949
"GRMZM2G024109"	0.228485086918306
"GRMZM2G024119"	-0.454676621932291
"GRMZM2G024131"	0
"GRMZM2G024144"	0
"GRMZM2G024145"	-0.962060576378903
"GRMZM2G024150"	0.825236596606528
"GRMZM2G024151"	0.592395026326055
"GRMZM2G024155"	0
"GRMZM2G024159"	-3.72331568266477
"GRMZM2G024164"	0
"GRMZM2G024175"	-2.52738052275675
"GRMZM2G024180"	-2.02275932254473
"GRMZM2G024182"	0
"GRMZM2G024188"	0
"GRMZM2G024192"	0
"GRMZM2G024196"	-2.9626170280761
"GRMZM2G024211"	-1.35216295146153
"GRMZM2G024221"	0
"GRMZM2G024227"	0
"GRMZM2G024231"	-1.18679207853021
"GRMZM2G024234"	0
"GRMZM2G024245"	-1.92081435764453
"GRMZM2G024247"	-0.166775965412028
"GRMZM2G024260"	-4.51606302590642
"GRMZM2G024264"	0.758464646933347
"GRMZM2G024267"	-0.148586041291003
"GRMZM2G024291"	1.64261523982405
"GRMZM2G024293"	-0.280684399789091
"GRMZM2G024303"	0.397480145204417
"GRMZM2G024310"	0.0236459833593951
"GRMZM2G024312"	-1.26612994101824
"GRMZM2G024315"	-0.439859672102209
"GRMZM2G024324"	-2.58752135346695
"GRMZM2G024331"	-0.5731957321954
"GRMZM2G024335"	-1.5728274485403
"GRMZM2G024338"	1.69706671434278
"GRMZM2G024345"	0.608850733868922
"GRMZM2G024348"	-0.0485978140843781
"GRMZM2G024350"	0
"GRMZM2G024354"	-0.585014154583101
"GRMZM2G024374"	-4.50505052497684
"GRMZM2G024384"	1.69699239850218
"GRMZM2G024389"	1.11550020263139
"GRMZM2G024391"	-0.717638326863446
"GRMZM2G024395"	0.607132276689599
"GRMZM2G024411"	2.70785681190643
"GRMZM2G024415"	0
"GRMZM2G024435"	-4.18018969911678
"GRMZM2G024437"	-2.0299065814094
"GRMZM2G024440"	0
"GRMZM2G024444"	-3.00231571286661
"GRMZM2G024448"	2.801567256614
"GRMZM2G024451"	-1.76478856294255
"GRMZM2G024466"	-4.53727638782405
"GRMZM2G024468"	0
"GRMZM2G024469"	-1.29739385889768
"GRMZM2G024472"	0
"GRMZM2G024473"	-3.56253040928395
"GRMZM2G024476"	-5.30753032945194
"GRMZM2G024482"	0.471863091456392
"GRMZM2G024484"	-0.554975965430513
"GRMZM2G024495"	-0.862912540123866
"GRMZM2G024497"	2.96743143307675
"GRMZM2G024499"	-0.98470382352049
"GRMZM2G024517"	-0.668620125280347
"GRMZM2G024524"	0
"GRMZM2G024527"	0
"GRMZM2G024530"	-0.532878457201674
"GRMZM2G024533"	-0.677578520116511
"GRMZM2G024548"	0
"GRMZM2G024550"	-0.389898584051105
"GRMZM2G024551"	0
"GRMZM2G024556"	0
"GRMZM2G024561"	-2.25742965147415
"GRMZM2G024563"	-3.91923788549363
"GRMZM2G024571"	-6.94672664694424
"GRMZM2G024576"	-2.54558652606211
"GRMZM2G024592"	-4.09228584267962
"GRMZM2G024607"	0.609184224362224
"GRMZM2G024612"	-6.21126722001256
"GRMZM2G024615"	0.712161093111281
"GRMZM2G024619"	0
"GRMZM2G024622"	0
"GRMZM2G024624"	-3.94619890086426
"GRMZM2G024641"	-3.26694590210757
"GRMZM2G024647"	0.0408900825185277
"GRMZM2G024653"	-0.839954352425618
"GRMZM2G024655"	-0.851842037888646
"GRMZM2G024657"	-0.107506408840736
"GRMZM2G024668"	1.64488740936398
"GRMZM2G024674"	0
"GRMZM2G024680"	0
"GRMZM2G024686"	-4.65865445865591
"GRMZM2G024690"	-0.628244790458076
"GRMZM2G024693"	-0.15730251058123
"GRMZM2G024695"	0
"GRMZM2G024697"	1.6668255660506
"GRMZM2G024700"	0
"GRMZM2G024705"	-2.96775472426273
"GRMZM2G024708"	-4.81752712123157
"GRMZM2G024718"	-2.90716479318461
"GRMZM2G024730"	-2.05911496884934
"GRMZM2G024733"	0.434210661606345
