""	"BS.S4.vs.M.S4"	"BS.S9.vs.M.S9"	"BS.S14.vs.M.S14"
"GRMZM2G440527"	0	0	0
"GRMZM2G440529"	2.83412746528476	4.60267680085598	3.29547962964077
"GRMZM2G440533"	0	0	0
"GRMZM2G440537"	0.158564237568591	-1.4809799206442	-1.67678186540624
"GRMZM2G440543"	-0.323767884753861	-2.34640802402566	-4.45658536159048
"GRMZM2G440562"	0	0	0
"GRMZM2G440569"	0	0	0
"GRMZM2G440605"	-0.523239677113189	-0.901009637411573	3.14409148806767
"GRMZM2G440614"	0.251068512979379	-0.657938426698861	-0.706549599745661
"GRMZM2G440668"	0	0	0
"GRMZM2G440688"	0	0	0
"GRMZM2G440695"	0	1.7042837093729	0
"GRMZM2G440785"	0	0	0
"GRMZM2G440803"	0	-1.27681168016267	0
"GRMZM2G440812"	0	0	0
"GRMZM2G440820"	3.09329341213083	-1.25921830039749	0
"GRMZM2G440831"	-0.156645224115165	1.70393983036281	0
"GRMZM2G440849"	0	0	0
"GRMZM2G440855"	0.461107897962595	-0.0302200941091738	0
"GRMZM2G440866"	-0.131242650671123	0	-3.56612744963769
"GRMZM2G440882"	0	0	0
"GRMZM2G440902"	0	0	0
"GRMZM2G440913"	0	0	0
"GRMZM2G440916"	0.65610326900157	-0.080953615862821	0.324892987028568
"GRMZM2G440918"	4.01529659998125	1.70394236358109	0
"GRMZM2G440925"	-0.165785327184197	-1.26003603201617	-0.27258927048607
"GRMZM2G440932"	0	0	2.63914905451443
"GRMZM2G440943"	1.51020132576091	-0.553326007180904	-0.252745522618819
"GRMZM2G440949"	-0.998397457014391	-0.739454511838043	-0.249029420169327
"GRMZM2G440951"	0	-2.9508026455161	4.06529500059356
"GRMZM2G440957"	0	0	0
"GRMZM2G440965"	0.72612021541107	0	0
"GRMZM2G440968"	2.22879826446511	1.23202140349729	2.23510075148886
"GRMZM2G440972"	0	0	0
"GRMZM2G440998"	0	0	0
"GRMZM2G441029"	-1.72656684469907	-0.399909079558614	-0.114673761707666
"GRMZM2G441031"	-1.44525741439773	1.65191719547281	3.69144920957582
"GRMZM2G441045"	0	0	0
"GRMZM2G441070"	5.25121898851635	2.50919338780621	0
"GRMZM2G441077"	0	0	0
"GRMZM2G441080"	0	0	0
"GRMZM2G441081"	0	0	0
"GRMZM2G441084"	0	0	0
"GRMZM2G441089"	0	1.7042837093729	0
"GRMZM2G441091"	0	0	0
"GRMZM2G441115"	3.09058468376279	0	0
"GRMZM2G441118"	0	0	0
"GRMZM2G441144"	2.27548587228394	3.7538442132682	1.94390423216779
"GRMZM2G441184"	3.11232900963135	0	-2.67418953580055
"GRMZM2G441226"	0	0	0
"GRMZM2G441254"	0	0	0
"GRMZM2G441289"	0	0	0
"GRMZM2G441325"	0.169241039840605	-3.49422809220719	-0.0155061870375631
"GRMZM2G441339"	0	0	0
"GRMZM2G441347"	0	0	0
"GRMZM2G441397"	0	-1.70751405837224	0
"GRMZM2G441417"	0	0	-2.67434797900699
"GRMZM2G441444"	0.10426368251892	-0.19127992705587	0.100728282559288
"GRMZM2G441473"	0.997158958636007	-0.323571112285481	0
"GRMZM2G441484"	0	0	0
"GRMZM2G441489"	1.60550244263898	0.0427529693035554	-2.70916081740904
"GRMZM2G441511"	3.09041383979711	1.72477341380175	0
"GRMZM2G441531"	0	0	0
"GRMZM2G441541"	-0.88227204135857	-1.55059599227012	-1.76989495186176
"GRMZM2G441548"	3.10859196738955	0.019125807012403	0
"GRMZM2G441565"	-0.786074083290552	-0.1343018969214	0.247211421704549
"GRMZM2G441583"	0.217132578733208	0.351537241084466	-0.419488461733551
"GRMZM2G441612"	0	0	0
"GRMZM2G441632"	0	0	0
"GRMZM2G441640"	0	0	0
"GRMZM2G441656"	-0.519023090538156	-0.648744497201865	-2.33101965032997
"GRMZM2G441658"	0	0	0
"GRMZM2G441670"	0	0	0
"GRMZM2G441687"	0	0	0
"GRMZM2G441722"	-1.06866236455193	-1.39808424238538	2.66707157833638
"GRMZM2G441748"	0	0	0
"GRMZM2G441753"	0	-2.47313021491304	-2.35135414519867
"GRMZM2G441768"	3.09041643266635	-1.70743334691366	0
"GRMZM2G441783"	0.759400709962312	-0.561205123591198	0
"GRMZM2G441798"	0	0	0
"GRMZM2G441827"	0	1.72457419206718	0
"GRMZM2G441864"	0	0	0
"GRMZM2G441888"	0	0	0
"GRMZM2G441903"	-0.634653296091466	-0.860619140999175	-0.698104091533077
"GRMZM2G441906"	-1.5440822485171	-2.13761192050073	-0.828915065667404
"GRMZM2G441910"	0	0	0
"GRMZM2G441932"	0	0	0
"GRMZM2G441937"	0.763574394581669	0.0381888439583127	0
"GRMZM2G441947"	0.790525191471952	-0.364168087919838	-1.43876359623303
"GRMZM2G441953"	-3.23631646469832	-1.16740423066571	0
"GRMZM2G441974"	-1.98671108552097	-0.541417790740937	-4.12039807868416
"GRMZM2G441987"	0	0	0
"GRMZM2G442000"	0	0	-4.84224081008265
"GRMZM2G442008"	0	0	0
"GRMZM2G442055"	0	1.72457419206718	0
"GRMZM2G442057"	0	1.70411271465965	-2.69226474774303
"GRMZM2G442064"	0	0	0
"GRMZM2G442087"	0	-1.70751405837224	0
"GRMZM2G442094"	0	0	0
"GRMZM2G442109"	0	0	0
"GRMZM2G442128"	0	-1.70751405837224	0
"GRMZM2G442129"	0.677947900018185	-0.386338989737867	-0.295404076344545
"GRMZM2G442148"	-0.606335453241262	-1.67849522629323	-4.48987868074253
"GRMZM2G442168"	0	0	0
"GRMZM2G442170"	3.09008182698515	-0.00348708934326013	2.68781858524352
"GRMZM2G442195"	-0.153421872746236	-0.860610801644196	-1.20769608934147
"GRMZM2G442215"	0.105447956931225	-1.53825017103891	-0.824744881480562
"GRMZM2G442244"	3.09009554195488	-2.98066702142046	0
"GRMZM2G442265"	0	0	0
"GRMZM2G442277"	0	0	0
"GRMZM2G442324"	0.772609484758032	-0.921902016668815	-1.72627990831008
"GRMZM2G442352"	0	0	0
"GRMZM2G442372"	0	0	0
"GRMZM2G442387"	-6.03927302727349	-2.95011603154391	-2.7165602907884
"GRMZM2G442404"	-0.546631331525086	0.0607283277003429	-0.110020148456351
"GRMZM2G442425"	0	0	0
"GRMZM2G442433"	0	0	0
"GRMZM2G442443"	0	0	0
"GRMZM2G442458"	4.57311251187922	-1.62672387638696	1.23238768397715
"GRMZM2G442466"	0	0	0
"GRMZM2G442472"	1.8210823738541	1.51132515417735	0.304745835860763
"GRMZM2G442489"	2.00870022004256	0.745385409328714	-1.34036450228905
"GRMZM2G442523"	-1.64214914656429	-2.43582968767608	-2.13820025837789
"GRMZM2G442544"	0	0	0
"GRMZM2G442546"	0	0	0
"GRMZM2G442548"	-1.11610788461005	4.51850330751121	0
"GRMZM2G442551"	0.318064429361661	2.08595218365984	2.19724198277442
"GRMZM2G442555"	0	0	0
"GRMZM2G442593"	0	0	0
"GRMZM2G442645"	0	0	0
"GRMZM2G442658"	-0.274026422533593	1.06669651771711	0.507939293508432
"GRMZM2G442675"	0	0	0
"GRMZM2G442685"	-0.863373869610921	-2.41732609533023	-1.95451565827662
"GRMZM2G442698"	0	1.72457419206718	0
"GRMZM2G442742"	0	0	0
"GRMZM2G442759"	0	0	-2.6921079684355
"GRMZM2G442763"	0.140077757410524	-0.832345983898847	-2.4143715210035
"GRMZM2G442790"	0	0	0
"GRMZM2G442791"	0	1.7042837093729	0
"GRMZM2G442804"	-0.761339494859293	-1.7065818933077	-0.868754160859141
"GRMZM2G442831"	0.374184041533916	-1.9624697692515	-4.49352300916383
"GRMZM2G442892"	0	0	0
"GRMZM2G442920"	0	0	0
"GRMZM2G442936"	0	0	0
"GRMZM2G443078"	0	-1.12378303027828	0
"GRMZM2G443091"	0	0	0
"GRMZM2G443109"	0	0	0
"GRMZM2G443111"	0	0	0
"GRMZM2G443121"	0	0	0
"GRMZM2G443138"	0	0	0
"GRMZM2G443148"	0.156210046116355	0.013306947492681	2.6983377838969
"GRMZM2G443166"	0	0	2.63914905451443
"GRMZM2G443180"	0	-1.71373948747729	1.69494244857266
"GRMZM2G443202"	-0.804583297251542	-1.06473696936632	0
"GRMZM2G443240"	-0.0552521048913239	0.463021137239524	-0.0163511311421459
"GRMZM2G443256"	0	1.7041141015903	-2.67420889171937
"GRMZM2G443260"	0	0	0
"GRMZM2G443264"	0	0	0
"GRMZM2G443265"	0.209857976402236	-0.600333867877533	-0.0140172725259003
"GRMZM2G443272"	3.09010186463833	0.750008434970084	0
"GRMZM2G443291"	0.540958597775173	-0.904824551709703	0
"GRMZM2G443302"	-3.25885858644348	-1.71427495524909	7.62124508031955
"GRMZM2G443308"	0	1.7042837093729	0
"GRMZM2G443332"	-4.21574060647665	-1.18658142507134	-2.12679885102534
"GRMZM2G443340"	1.42704687978016	2.13021190273601	1.50215181163492
"GRMZM2G443343"	2.49988492051533	-0.626811648034748	-4.09271727751428
"GRMZM2G443345"	-1.10595409595233	-2.97469085108543	0
"GRMZM2G443409"	0	0	0
"GRMZM2G443416"	0	0	0
"GRMZM2G443419"	0	0	0
"GRMZM2G443439"	0	0	2.63914905451443
"GRMZM2G443444"	3.99508974497826	-1.70728284024155	-2.67391103037131
"GRMZM2G443445"	0	0	1.35792102061794
"GRMZM2G443447"	3.07738590331347	0.718666985061104	-2.70436985159894
"GRMZM2G443453"	0.121783466167095	-0.135164276002448	-3.13374166295356
"GRMZM2G443488"	2.14148450033983	1.49376200549249	0
"GRMZM2G443495"	-4.76345567887458	-2.44843965199617	-2.3483411284368
"GRMZM2G443509"	-0.58549140740431	0.18215284238694	0.101846781509135
"GRMZM2G443514"	0	0	0
"GRMZM2G443517"	0	0	0
"GRMZM2G443525"	-0.760438704868354	-0.363776272175974	-0.682149252145854
"GRMZM2G443535"	0	0	0
"GRMZM2G443542"	0	-1.70751405837224	0
"GRMZM2G443548"	3.09058468376279	0	0
"GRMZM2G443560"	-0.936158399183722	-4.23187991152531	-0.181583693019258
"GRMZM2G443565"	0	2.45780872467784	0
"GRMZM2G443612"	4.9540454091656	0	0
"GRMZM2G443628"	0	0	0
"GRMZM2G443655"	0.15266055903496	0.722724645236539	0.412155648152105
"GRMZM2G443668"	1.10883007225336	0.837387185894685	-1.36075154979857
"GRMZM2G443690"	0	0	0
"GRMZM2G443715"	0	0	0
"GRMZM2G443728"	2.02921022284213	2.73510295796802	2.8827909394277
"GRMZM2G443740"	0	1.7042837093729	0
"GRMZM2G443762"	0.766221597098921	0	0
"GRMZM2G443776"	2.76903756542132	1.29715006004004	-3.79889761725302
"GRMZM2G443785"	-0.606955377136502	-0.28493507947786	0.00510662608084917
"GRMZM2G443814"	0.337253432110295	0.144222331606079	-1.03350690405769
"GRMZM2G443819"	0	0	0
"GRMZM2G443828"	0	0	0.733558259152193
"GRMZM2G443829"	0	0	0
"GRMZM2G443836"	0	0	0
"GRMZM2G443843"	0.737860620620296	-0.888161919962609	0
"GRMZM2G443855"	0	0	0
"GRMZM2G443881"	2.86733212689463	0.0766978234118016	-1.71509711972697
"GRMZM2G443885"	0	0	0
"GRMZM2G443888"	0	0	0
"GRMZM2G443889"	0	0	-0.0367061630391778
"GRMZM2G443903"	2.69081279154058	3.13795611983259	2.32609647819556
"GRMZM2G443908"	0	0	0
"GRMZM2G443939"	-0.543831606710155	-0.542104377982271	-1.08492286451501
"GRMZM2G443953"	0.441931654794105	-0.165259934590042	2.79028674899349
"GRMZM2G443962"	0	0	0
"GRMZM2G443985"	-0.763109932086013	-1.53393025443227	-1.16264413873082
"GRMZM2G443991"	0	0	0
"GRMZM2G444029"	0.291007788225019	-0.174695302107421	0.191518599836997
"GRMZM2G444034"	0.147878270374606	-0.446833742776492	-0.876123943456053
"GRMZM2G444039"	0	0	0
"GRMZM2G444073"	2.68441099093021	3.0207154270999	-0.922327868286332
"GRMZM2G444075"	3.16120394382702	3.20423980825819	1.61600311064115
"GRMZM2G444100"	0	0	0
"GRMZM2G444115"	0	0	0
"GRMZM2G444138"	0	0	-0.94483359051691
"GRMZM2G444141"	-0.144670509603991	-2.97207953725434	0
"GRMZM2G444144"	0	0	0
"GRMZM2G444150"	0	1.7042837093729	0
"GRMZM2G444178"	2.4086509365597	2.67213906475822	4.4798341209383
"GRMZM2G444194"	-1.05910671956744	2.45205741888739	0
"GRMZM2G444195"	0	1.72457419206718	0
"GRMZM2G444222"	0	1.55184911926906	0
"GRMZM2G444255"	0	0	0
"GRMZM2G444278"	0	0	0
"GRMZM2G444312"	0	0	0
"GRMZM2G444319"	0	0	0
"GRMZM2G444371"	0	0	0
"GRMZM2G444376"	0	0	0
"GRMZM2G444378"	4.00659193102554	-0.490999521074777	2.36719388628795
"GRMZM2G444379"	3.1126948633615	-0.0130305563180289	-2.67392651181121
"GRMZM2G444383"	0	0	0
"GRMZM2G444393"	0	-1.24776796756038	0
"GRMZM2G444434"	0	0	0
"GRMZM2G444446"	0	0	0
"GRMZM2G444458"	-3.23429426976482	0	0
"GRMZM2G444502"	0	0	-3.58298668080812
"GRMZM2G444505"	0	0	0
"GRMZM2G444519"	0	-1.71659708450271	0
"GRMZM2G444533"	-0.717123082566723	0.466370163239047	-0.255144709740011
"GRMZM2G444540"	0	0	0
"GRMZM2G444541"	0	0	0
"GRMZM2G444543"	3.09041733284543	1.70411043320575	0
"GRMZM2G444546"	0	0	-0.583004919305024
"GRMZM2G444554"	0	0	0
"GRMZM2G444560"	0	0	-5.00487477963247
"GRMZM2G444567"	-2.38615599468688	-1.48006543346797	-5.65619233907393
"GRMZM2G444621"	4.58857675670608	-2.98966444065872	-0.068518827708436
"GRMZM2G444623"	0.630101386698906	0	-3.56741515963418
"GRMZM2G444632"	0	0	0
"GRMZM2G444643"	-0.355798491452331	-0.094307688590236	-0.981053140437641
"GRMZM2G444647"	0	0	0
"GRMZM2G444653"	0	0	0
"GRMZM2G444683"	4.04476501365513	-2.96382011132277	0
"GRMZM2G444692"	0.427195299316025	0.337757113327864	-0.636714019786983
"GRMZM2G444715"	0	0	0
"GRMZM2G444728"	0	0	0
"GRMZM2G444743"	0	0	-0.0354142901473059
"GRMZM2G444748"	0	1.7042837093729	0
"GRMZM2G444762"	2.16201017615543	2.97962113510377	3.53966994497512
"GRMZM2G444797"	0	0	0
"GRMZM2G444801"	-0.131828972419227	5.49451239017602	4.05543698743184
"GRMZM2G444808"	1.3087548518147	-0.197378382491611	-0.359714827071048
"GRMZM2G444814"	0.531967874199714	0.732190792914324	0.706621017723926
"GRMZM2G444817"	0	0	0
"GRMZM2G444819"	0	1.30973531633048	-1.08803589804939
"GRMZM2G444845"	-1.23019351164992	-0.439691842386487	-4.77874481130411
"GRMZM2G444874"	-1.634058714477	0.761143552986381	0
"GRMZM2G444893"	0	0	0
"GRMZM2G444900"	0	0	0
"GRMZM2G444922"	0	0	0
"GRMZM2G444948"	0	0	0
"GRMZM2G444958"	0	-1.71659708450271	0
"GRMZM2G445057"	0.893636664554886	-0.0995580427247171	-0.280960353156612
"GRMZM2G445059"	0	2.45780872467784	0
"GRMZM2G445063"	0	0	0
"GRMZM2G445072"	0	0	0
"GRMZM2G445100"	0.264499013676428	-1.60792041396832	-1.03384568713474
"GRMZM2G445103"	0	0	0
"GRMZM2G445120"	-0.143448306272147	2.45727621111616	0
"GRMZM2G445139"	0	1.7042837093729	0
"GRMZM2G445141"	0	-1.70751405837224	0
"GRMZM2G445163"	-1.33533962125372	0.226352857551564	1.18231923052506
"GRMZM2G445169"	-3.26885306232297	0	-2.69228789672257
"GRMZM2G445187"	1.35671139867255	-0.564483606449726	-0.750727014878348
"GRMZM2G445201"	0	-1.70751405837224	0
"GRMZM2G445209"	0	-0.665679097123756	3.5184739332505
"GRMZM2G445261"	0	0	0
"GRMZM2G445268"	0	0	0
"GRMZM2G445296"	0	0	0
"GRMZM2G445311"	3.11254100891039	0	3.59124972309979
"GRMZM2G445338"	-0.990317145805521	-0.369945434601456	-2.18544552399884
"GRMZM2G445403"	0	0	0
"GRMZM2G445423"	3.1368854316434	2.91906477496744	-1.46615233105785
"GRMZM2G445439"	0	0	0
"GRMZM2G445461"	-0.0464623247128976	-0.552219244974374	0.30299915016975
"GRMZM2G445465"	3.09041486583244	-1.71668299596952	0
"GRMZM2G445478"	-0.929572941020556	-1.89541701387924	-2.22183316626039
"GRMZM2G445491"	0	0	0
"GRMZM2G445556"	0	0	0
"GRMZM2G445575"	0.407631432321817	2.46978176077094	2.22231887039099
"GRMZM2G445588"	0	0	0
"GRMZM2G445602"	0	-1.71659708450271	0
"GRMZM2G445613"	-3.23403843318806	-1.70743299521515	0
"GRMZM2G445616"	0	0	0
"GRMZM2G445617"	-0.598799022518877	3.02121249863411	1.39980239545118
"GRMZM2G445626"	0.764233228037437	2.0083242535555	-0.113932175855943
"GRMZM2G445630"	-3.26915906033683	-1.71676444924764	2.63844373602097
"GRMZM2G445634"	-1.172913175691	0.164580195108618	-2.2373287589071
"GRMZM2G445637"	0	0	0
"GRMZM2G445645"	0	0	0
"GRMZM2G445664"	0	0	0
"GRMZM2G445667"	0	0	0
"GRMZM2G445676"	0	1.7042837093729	0
"GRMZM2G445684"	0	0	0
"GRMZM2G445689"	0.955692415007986	-0.362946168007152	1.6960244672951
"GRMZM2G445746"	3.09058468376279	0	0
"GRMZM2G445752"	0	0	0
"GRMZM2G445766"	-0.991244523599958	-0.0580629503385524	2.61520677099047
"GRMZM2G445783"	-0.122686770949475	-0.68028024794166	-0.87556712107024
"GRMZM2G445791"	0	0	0
"GRMZM2G445803"	0	0	0
"GRMZM2G445854"	0	0	0
"GRMZM2G445881"	0	0	0
"GRMZM2G445888"	0	-1.71659708450271	0
"GRMZM2G445904"	0	-1.71659708450271	0
"GRMZM2G445905"	0.31624333413225	-0.035003677356452	-0.0214424974075999
"GRMZM2G445936"	0.818085070720433	-0.840091956184815	-0.380675084696251
"GRMZM2G445942"	0	0	0
"GRMZM2G445944"	0.947659116198379	0.366233361373449	0.230259801962334
"GRMZM2G445958"	0.0227530772020453	0.122351351852975	-4.11925216586076
"GRMZM2G445961"	0.829044285958943	-0.880838362803512	0
"GRMZM2G445981"	3.12490493696079	-1.13406426349763	0
"GRMZM2G445999"	0	0	0
"GRMZM2G446017"	-3.23429426976482	0	0
"GRMZM2G446047"	3.09058468376279	0	0
"GRMZM2G446050"	-0.263908921112026	-0.886569819103062	-0.964471870425601
"GRMZM2G446052"	0	0	0
"GRMZM2G446073"	0	0	0
"GRMZM2G446078"	3.12901196997353	-0.799137597005181	-2.66227803277688
"GRMZM2G446084"	0	0	0
"GRMZM2G446108"	1.77657582903098	1.42874448032652	-0.0284207128372862
"GRMZM2G446170"	-1.08555112882306	-3.19774559619882	-1.89792949469141
"GRMZM2G446171"	-0.418787533770121	0.678168875222425	0.103244355635069
"GRMZM2G446185"	0	0.740482859096906	2.68776402652002
"GRMZM2G446189"	4.01521992085808	0.0166462262750356	2.68562609641981
"GRMZM2G446201"	4.52711099240185	-2.47341534664577	0
"GRMZM2G446204"	0	0	0
"GRMZM2G446213"	-4.6777016588243	-0.497367264715674	-0.889632544266596
"GRMZM2G446218"	3.08920520204116	-3.32971476251275	0
"GRMZM2G446220"	5.75259833647555	4.17745825639796	1.43414496402748
"GRMZM2G446224"	0	0	0
"GRMZM2G446225"	-3.19401430386508	3.95259866763132	2.75656609498507
"GRMZM2G446234"	3.99715292633188	1.70494909407498	0.543058588272693
"GRMZM2G446253"	-6.28798618572962	-3.62853425528915	-2.67925246033557
"GRMZM2G446278"	0	0	0
"GRMZM2G446282"	0	0	0
"GRMZM2G446313"	-0.114790385578693	-0.651217113018529	2.63365897472188
"GRMZM2G446350"	3.06532081603053	3.56673574969263	0
"GRMZM2G446363"	0	0	0
"GRMZM2G446366"	0	2.45780872467784	0
"GRMZM2G446426"	1.12827929903063	-0.0941467942882639	-4.10449454055716
"GRMZM2G446454"	0	-1.71659708450271	0
"GRMZM2G446514"	0	0	0
"GRMZM2G446515"	-0.484109487428715	2.25653913743733	0.231549655018981
"GRMZM2G446528"	0	0	0
"GRMZM2G446544"	0	0	0
"GRMZM2G446594"	1.20626212272746	0.755163575391325	0
"GRMZM2G446625"	-0.215587960485931	-0.73229746760944	-1.08980645791322
"GRMZM2G446648"	0	0	0
"GRMZM2G446652"	0	0	0
"GRMZM2G446666"	0	0	0
"GRMZM2G446696"	0	0	0
"GRMZM2G446711"	0	0	0
"GRMZM2G446729"	0	0	0
"GRMZM2G446819"	0	0	0
"GRMZM2G446826"	0	0	0
"GRMZM2G446858"	-0.143611870463875	0	0
"GRMZM2G446865"	3.11211491784164	0	0
"GRMZM2G446872"	0.99572232661872	-0.228404027048935	0.118592929083406
"GRMZM2G446881"	0	0	0
"GRMZM2G446891"	-3.26208936153728	0.36325772930749	0
"GRMZM2G446895"	0.80251259704618	-0.0238956240551043	-0.365423632280702
"GRMZM2G446897"	0	0	0
"GRMZM2G446921"	-0.555685149184572	-0.884216671361948	-0.647232027170835
"GRMZM2G446928"	0	0	0
"GRMZM2G446946"	0	0	0
"GRMZM2G446960"	0.294777024204905	-1.2706672051419	-0.869221851234174
"GRMZM2G446981"	0	0	0
"GRMZM2G446999"	0	0	0
"GRMZM2G447005"	0	0	0
"GRMZM2G447010"	0	0	0
"GRMZM2G447056"	0	0	0
"GRMZM2G447071"	-1.06313333767703	-1.71640454698185	-2.69169535321186
"GRMZM2G447090"	0	0	0
"GRMZM2G447145"	0.605632399587208	1.66742835259779	-0.180817199527414
"GRMZM2G447151"	0	0	4.65417638244809
"GRMZM2G447176"	0	0	0
"GRMZM2G447195"	0.77959886985177	0.633399714281623	-0.0253698624519463
"GRMZM2G447213"	0	0	0
"GRMZM2G447218"	3.09058468376279	0	0
"GRMZM2G447222"	0	-0.460272344749496	0
"GRMZM2G447238"	4.57848482783812	-2.95868820032112	3.12100803534652
"GRMZM2G447252"	0	0	0
"GRMZM2G447271"	0.438222030360382	1.70893943977463	0
"GRMZM2G447297"	3.99562572824513	0	0
"GRMZM2G447299"	0	0	0
"GRMZM2G447314"	0	0	0
"GRMZM2G447328"	0.816481838651171	-3.6237499771303	0
"GRMZM2G447347"	0	0	0
"GRMZM2G447379"	0	0	0
"GRMZM2G447393"	0	0	0
"GRMZM2G447406"	2.01358781603596	2.98666367270152	-1.41383269333086
"GRMZM2G447426"	0	0	-2.67434797900699
"GRMZM2G447432"	0	1.7042837093729	0
"GRMZM2G447433"	-0.366813604222998	-0.686932569838729	-0.436518511070689
"GRMZM2G447436"	0	0	0
"GRMZM2G447447"	0	1.7042837093729	0
"GRMZM2G447455"	-0.400623168870377	-0.0233437002549073	-2.97906603923997
"GRMZM2G447480"	0	1.72457419206718	0
"GRMZM2G447504"	0	0	0
"GRMZM2G447505"	0	0	0
"GRMZM2G447535"	1.35107732405237	-0.0329633455396381	-3.56683938928864
"GRMZM2G447537"	0	0	0
"GRMZM2G447542"	0	0	0
"GRMZM2G447551"	-1.61909785276358	-0.960569292900225	0
"GRMZM2G447566"	4.01527775023047	0	0
"GRMZM2G447569"	0	-1.70751405837224	0
"GRMZM2G447617"	-1.7549491847738	1.22542698624425	0.505266757110824
"GRMZM2G447632"	0.631941022823173	2.86690560502222	1.35550513772386
"GRMZM2G447657"	0	-1.71659708450271	0
"GRMZM2G447691"	0	-1.70751405837224	0
"GRMZM2G447745"	0.0552480812278431	-0.23358333017279	-0.715358610096004
"GRMZM2G447782"	0	-1.71676275827776	-3.56666989860333
"GRMZM2G447785"	-3.24634629404572	0	0.565935814434267
"GRMZM2G447791"	0	0	0
"GRMZM2G447795"	-0.98986717542455	-2.96539242985752	-2.67491270972905
"GRMZM2G447804"	-3.26849569319121	0	0
"GRMZM2G447806"	-0.12106410868753	-4.5669182143333	0
"GRMZM2G447847"	3.11230830338451	1.70410918517715	0
"GRMZM2G447857"	1.09259661251018	-0.102039837634313	-0.846299212735504
"GRMZM2G447869"	-1.41584987433506	-0.752109932701773	0.41360947239542
"GRMZM2G447876"	0	0	0
"GRMZM2G447941"	0	0	0
"GRMZM2G447952"	3.11211491784164	0	0
"GRMZM2G447965"	3.08950515851268	2.98179706765375	2.29601838311163
"GRMZM2G447967"	0	0	0
"GRMZM2G447973"	0	0	0
"GRMZM2G447976"	0.213732733045807	0.141830932192923	1.96401579072013
"GRMZM2G447984"	0	0	0
"GRMZM2G447986"	0	0	0
"GRMZM2G447987"	-0.338288694384987	0.20404324497561	1.53421630787954
"GRMZM2G447989"	0	0	0
"GRMZM2G448001"	-0.631670773341954	-1.46998811829727	-1.87089898675754
"GRMZM2G448032"	0	0	0
"GRMZM2G448051"	0	0	2.63914905451443
"GRMZM2G448054"	0	-1.70735905190814	-3.55021761645484
"GRMZM2G448067"	-0.197115736101432	-0.600007004023165	-4.82318637161567
"GRMZM2G448074"	0	0	0
"GRMZM2G448077"	0	0	0
"GRMZM2G448098"	0	-0.739879085929918	0
"GRMZM2G448104"	0.681920141791057	0.19166924699211	-1.40228576401636
"GRMZM2G448106"	0	0	0
"GRMZM2G448126"	0	0	0
"GRMZM2G448142"	0.962695511681316	-0.527293527374289	0.312410419837962
"GRMZM2G448151"	0	0	0
"GRMZM2G448155"	0	0	0
"GRMZM2G448161"	0	0	0
"GRMZM2G448174"	0	-0.28719140258919	-3.56614174636184
"GRMZM2G448185"	-0.996916660213645	-0.918953259227289	-2.6748539107985
"GRMZM2G448213"	1.89567239886412	1.66593792059312	1.79128010002017
"GRMZM2G448233"	0	0	0
"GRMZM2G448241"	1.29352412687892	0.0448448721554422	1.53858432231113
"GRMZM2G448258"	-0.18991727083374	-0.613407605309597	-0.7303665678134
"GRMZM2G448277"	0.325224500975485	0.997137605107617	0
"GRMZM2G448282"	0.018048342353595	-0.227695833492576	-5.9207153890322
"GRMZM2G448293"	0	3.34128652451052	0
"GRMZM2G448295"	0	0	0
"GRMZM2G448323"	0	0	0
"GRMZM2G448330"	-1.37961136199432	-1.26262252506504	-0.400267733791258
"GRMZM2G448332"	0	0	0
"GRMZM2G448344"	-0.25016672518361	-2.06611487396155	-1.15912992085059
"GRMZM2G448368"	-2.07202020342527	-0.662659252048353	-1.18121676031683
"GRMZM2G448379"	0	0	0
"GRMZM2G448389"	0	0	0
"GRMZM2G448446"	2.37549245341164	5.4031126862763	2.92733010960174
"GRMZM2G448456"	1.77523649952461	1.10139442141342	0.273981665930232
"GRMZM2G448458"	0	0	0
"GRMZM2G448466"	0	0	0
"GRMZM2G448483"	0	0	0
"GRMZM2G448507"	3.1125137930564	-1.70735741892547	2.6384496127043
"GRMZM2G448511"	0	0	0
"GRMZM2G448523"	0.43943216655919	-1.22897741268674	-2.7821043550718
"GRMZM2G448547"	0	0	0
"GRMZM2G448566"	-0.156789060506398	0	3.54681498217859
"GRMZM2G448583"	0	1.7042837093729	0
"GRMZM2G448605"	0	0	0
"GRMZM2G448607"	0.581056571298808	0.181340129480597	0.433514617845999
"GRMZM2G448627"	3.99562572824513	0	0
"GRMZM2G448633"	1.46650415073056	-1.45402219765177	-3.11581164120285
"GRMZM2G448656"	-5.11618545237111	-2.84234836412761	-1.52707978670397
"GRMZM2G448672"	0	0	0
"GRMZM2G448687"	-0.737391151278849	0.00657815750976729	-3.56094891437294
"GRMZM2G448692"	0.843938851961035	-1.70189890623777	0.0607296459552279
"GRMZM2G448701"	-4.72497997306184	-4.57085584493794	-2.60439436838427
"GRMZM2G448705"	-3.26849569319121	0	0
"GRMZM2G448710"	0	0	0
"GRMZM2G448715"	0.755106460194306	-2.15945584779555	2.62823230455519
"GRMZM2G448720"	0	-0.00331305289840933	0
"GRMZM2G448739"	0	0	0
"GRMZM2G448741"	0	0	0
"GRMZM2G448776"	0	0	0
"GRMZM2G448788"	0	1.7041141015903	-2.67420889171937
"GRMZM2G448817"	0	0	-2.67434797900699
