""	"BS.S4.vs.M.S4"	"BS.S9.vs.M.S9"	"BS.S14.vs.M.S14"
"GRMZM2G004531"	1	1	0.201863081372893
"GRMZM2G004534"	0.00143232035273222	4.42997047291579e-16	0.413964907286041
"GRMZM2G004542"	1	1	1
"GRMZM2G004544"	1	0.777211751604692	1
"GRMZM2G004545"	1	0.777211751604692	1
"GRMZM2G004548"	0.433485557961975	2.63903323961496e-13	0.194048018061786
"GRMZM2G004550"	1	1	1
"GRMZM2G004555"	1	1	1
"GRMZM2G004559"	1	1	1
"GRMZM2G004572"	1	1	1
"GRMZM2G004575"	1	1	0.93810199727452
"GRMZM2G004582"	1	0.438937572007098	0.492741623094528
"GRMZM2G004583"	0.000293770326682864	0.00164324385449733	0.93810199727452
"GRMZM2G004590"	0.0380992043102942	1	1
"GRMZM2G004592"	0.0223266143546911	0.0432758689801839	0.34179074207589
"GRMZM2G004593"	1	1	0.93810199727452
"GRMZM2G004602"	1	1	1
"GRMZM2G004617"	1	1	1
"GRMZM2G004619"	0.641994769115293	0.278010139467875	0.00719457404829568
"GRMZM2G004628"	1	1	1
"GRMZM2G004640"	1	1	1
"GRMZM2G004641"	1	0.040489721943045	0.663380999173076
"GRMZM2G004653"	0.834857194605522	0.85721314268337	1
"GRMZM2G004663"	1	1	1
"GRMZM2G004679"	0.412387097604537	0.783899850985615	1
"GRMZM2G004683"	0.0361768721490035	1	0.0962706466006134
"GRMZM2G004687"	1	1	1
"GRMZM2G004690"	0.127241218276433	0.562154062702578	0.93810199727452
"GRMZM2G004694"	0.826129857985468	0.0448356390173493	1
"GRMZM2G004696"	0.248082632307786	1	0.00017091440316708
"GRMZM2G004699"	0.298658024089776	1	0.623027860655987
"GRMZM2G004703"	0.541930593738175	0.00808574064302288	0.00452900412762764
"GRMZM2G004709"	0.996451447015187	1	1
"GRMZM2G004714"	1	1	1
"GRMZM2G004715"	1	1	0.0893322191691016
"GRMZM2G004729"	0.437272112819289	0.888274367905434	1
"GRMZM2G004732"	1	0.241404242887137	0.398010102036809
"GRMZM2G004736"	1	0.666700872633967	0.370354564926173
"GRMZM2G004741"	1	0.0523936698026202	0.0476071208923769
"GRMZM2G004748"	0.996451447015187	1	1
"GRMZM2G004752"	1	1	1
"GRMZM2G004755"	1	1	1
"GRMZM2G004761"	1	1	1
"GRMZM2G004768"	0.679330608780985	0.0233473674129514	0.251646650651508
"GRMZM2G004772"	1	1	1
"GRMZM2G004774"	0.996451447015187	1	1
"GRMZM2G004784"	1	0.373531232765031	0.000898202676144351
"GRMZM2G004793"	1	1	1
"GRMZM2G004795"	1	0.807452890388256	1
"GRMZM2G004799"	0.996451447015187	0.562154062702578	1
"GRMZM2G004811"	1	1	1
"GRMZM2G004824"	0.692087632904137	1	1
"GRMZM2G004828"	0.780553344183464	1	1
"GRMZM2G004835"	0.790013677499824	0.615843625309452	0.589383943192316
"GRMZM2G004847"	1	0.0426367026660749	0.000461900776246553
"GRMZM2G004850"	1	1	1
"GRMZM2G004856"	0.996451447015187	1	1
"GRMZM2G004858"	0.701631913037999	0.685732426808942	1
"GRMZM2G004878"	2.37353660455462e-05	1.54966128276562e-12	6.95875427262445e-05
"GRMZM2G004880"	3.13035722537131e-43	1.73787909429027e-106	9.34096245204783e-48
"GRMZM2G004886"	1	1	1
"GRMZM2G004888"	0.802456787945262	0.909173569248226	1
"GRMZM2G004895"	1	1	1
"GRMZM2G004898"	1	0.0432868798653725	0.93810199727452
"GRMZM2G004908"	1	1	1
"GRMZM2G004909"	0.0301565012669705	6.2855153319325e-16	0.0114393862558979
"GRMZM2G004917"	1	1	1
"GRMZM2G004921"	1	1	1
"GRMZM2G004924"	0.996451447015187	0.562154062702578	1
"GRMZM2G004927"	1	1	1
"GRMZM2G004932"	9.48985907938822e-07	1.20253751791843e-10	0.000706413018483963
"GRMZM2G004946"	0.391994327728214	0.777211751604692	1
"GRMZM2G004947"	1	1	1
"GRMZM2G004949"	1	0.562154062702578	1
"GRMZM2G004955"	0.21207472214999	0.131932551332802	0.93810199727452
"GRMZM2G004957"	1	0.306198968769053	0.185157648622011
"GRMZM2G004959"	1	1	1
"GRMZM2G004974"	1	1	0.059977308857986
"GRMZM2G004982"	0.790013677499824	1	1
"GRMZM2G004984"	1	1	1
"GRMZM2G004988"	1	1	0.464970142415166
"GRMZM2G004990"	0.211851803041922	0.822407689424856	1
"GRMZM2G004996"	1	0.103487036604854	0.0127015662880387
"GRMZM2G004997"	1	1	9.0966554698366e-06
"GRMZM2G005000"	1	1	0.752235161161671
"GRMZM2G005013"	1	0.777211751604692	1
"GRMZM2G005016"	1	0.169866053672184	0.93810199727452
"GRMZM2G005024"	0.365778916631882	3.32732641123071e-07	1
"GRMZM2G005028"	1	1	1
"GRMZM2G005030"	1	1	1
"GRMZM2G005033"	1	1	1
"GRMZM2G005036"	2.336936588003e-16	3.75179474648655e-05	0.00137230917154025
"GRMZM2G005040"	1	0.562154062702578	0.0136389034365336
"GRMZM2G005043"	1	1	1
"GRMZM2G005046"	1	1	1
"GRMZM2G005052"	0.996451447015187	1	1
"GRMZM2G005055"	1	1	1
"GRMZM2G005057"	1	1	1
"GRMZM2G005061"	0.00567336944700233	0.355579417781779	2.08294897019577e-06
"GRMZM2G005066"	1	0.777211751604692	1
"GRMZM2G005080"	0.996451447015187	0.100306667968832	0.93810199727452
"GRMZM2G005082"	0.246079069058175	1.26709522483453e-10	0.0449497480640637
"GRMZM2G005085"	1	1	1
"GRMZM2G005103"	1	0.00619708082676447	1
"GRMZM2G005107"	1	0.595647024982379	1
"GRMZM2G005112"	0.996451447015187	1	1
"GRMZM2G005114"	1	0.586838749136907	0.93810199727452
"GRMZM2G005117"	0.0253883079309959	0.15109936540368	0.230005158193753
"GRMZM2G005126"	0.683249901352706	0.371896397278434	1
"GRMZM2G005134"	1	1	0.612512333357486
"GRMZM2G005146"	0.135254837904001	1	0.00846324371930253
"GRMZM2G005155"	1	1	1
"GRMZM2G005163"	1	0.771699529400416	1
"GRMZM2G005170"	1	0.5548731541057	0.147687643601892
"GRMZM2G005174"	1	0.777211751604692	1
"GRMZM2G005180"	1	1	1
"GRMZM2G005187"	1	1	1
"GRMZM2G005195"	1	1	1
"GRMZM2G005199"	0.996451447015187	1	0.0868590751617283
"GRMZM2G005205"	0.996451447015187	0.00582099709862318	0.93810199727452
"GRMZM2G005207"	0.77621858346241	0.202744838899985	0.0102971989430993
"GRMZM2G005209"	0.145550690370068	0.888143593599855	1
"GRMZM2G005216"	0.996451447015187	1	1
"GRMZM2G005229"	0.607370954052346	0.0878226803886134	0.0355294841086951
"GRMZM2G005232"	1	1	1
"GRMZM2G005233"	0.88196302763776	1	1
"GRMZM2G005236"	1	0.538406330380499	1
"GRMZM2G005241"	1	1	1
"GRMZM2G005251"	1	0.777211751604692	0.109711950507659
"GRMZM2G005253"	1	0.777211751604692	1
"GRMZM2G005256"	0.777369100049987	0.576527152559916	1
"GRMZM2G005260"	1	1	1
"GRMZM2G005261"	0.297107927337733	1	0.93810199727452
"GRMZM2G005269"	1	1	0.130954696694728
"GRMZM2G005271"	1	1	1
"GRMZM2G005276"	1	1	1
"GRMZM2G005278"	0.996451447015187	1	0.177346895928321
"GRMZM2G005281"	1	0.193247846762817	0.93810199727452
"GRMZM2G005284"	1	1	1
"GRMZM2G005286"	0.551794611598822	1	0.589866568027349
"GRMZM2G005290"	0.520102424854867	1	1
"GRMZM2G005291"	0.996451447015187	0.777211751604692	1
"GRMZM2G005293"	0.576788230557922	1	0.125494580991032
"GRMZM2G005296"	1	1	0.93810199727452
"GRMZM2G005298"	1	2.46590155929647e-06	0.040355554324077
"GRMZM2G005301"	0.197157010426673	0.161020658445891	0.796707395703817
"GRMZM2G005304"	1	1	1
"GRMZM2G005306"	1	1	1
"GRMZM2G005308"	0.0622714166906747	1	0.93810199727452
"GRMZM2G005310"	1	0.683310437765818	1
"GRMZM2G005311"	1	1	1
"GRMZM2G005314"	0.704520458872279	1	0.00128902890474761
"GRMZM2G005319"	1	1	1
"GRMZM2G005335"	1	0.777211751604692	1
"GRMZM2G005339"	0.996451447015187	0.117090385794431	0.00225767093925822
"GRMZM2G005341"	1	0.937521955954133	0.380628852226801
"GRMZM2G005344"	1	1	1
"GRMZM2G005346"	0.564646163549797	0.777211751604692	1
"GRMZM2G005347"	0.000999109548647219	7.66976239236552e-12	0.0311875235470168
"GRMZM2G005350"	1	1	0.519885228507868
"GRMZM2G005353"	1	0.82065879621705	0.987656645860351
"GRMZM2G005357"	1	1	1
"GRMZM2G005365"	1	1	0.0854333660847635
"GRMZM2G005372"	0.997069477168095	0.777211751604692	1
"GRMZM2G005374"	0.474053325464716	1	1
"GRMZM2G005384"	1	1	1
"GRMZM2G005401"	1	1	1
"GRMZM2G005419"	0.148323682715203	0.533146459816286	1
"GRMZM2G005421"	1	0.777211751604692	1
"GRMZM2G005424"	1	1	1
"GRMZM2G005433"	1	0.030427008486178	0.955281791629252
"GRMZM2G005435"	1	1	0.291163793155789
"GRMZM2G005444"	0.238438861691502	0.777211751604692	1
"GRMZM2G005445"	1	1	1
"GRMZM2G005448"	0.625285609431218	1	1
"GRMZM2G005452"	1	1	1
"GRMZM2G005454"	1	0.777211751604692	1
"GRMZM2G005456"	1	1	0.93810199727452
"GRMZM2G005458"	1	0.562154062702578	0.93810199727452
"GRMZM2G005459"	0.0656687969244282	1.66379921115313e-21	3.8639777282108e-09
"GRMZM2G005461"	1	1	1
"GRMZM2G005475"	1	1	1
"GRMZM2G005480"	0.996451447015187	0.140784232862274	0.0240122602535123
"GRMZM2G005482"	1	0.777211751604692	1
"GRMZM2G005483"	0.42042802658217	0.7947897431676	0.799066223160856
"GRMZM2G005486"	1	0.777399705904966	0.161250475499864
"GRMZM2G005493"	1	0.285324098072792	1
"GRMZM2G005499"	1	1	0.444797271748449
"GRMZM2G005505"	1	0.562154062702578	0.674833491195051
"GRMZM2G005516"	0.996451447015187	1	0.93810199727452
"GRMZM2G005522"	1	0.0181299941352593	1
"GRMZM2G005526"	1	0.884620619940287	1
"GRMZM2G005536"	1	1	1
"GRMZM2G005540"	0.790013677499824	0.666408358868242	1
"GRMZM2G005541"	1	1	1
"GRMZM2G005545"	1	1	1
"GRMZM2G005552"	0.00902635077474013	0.182665523212704	0.93810199727452
"GRMZM2G005554"	1	1	1
"GRMZM2G005557"	1	1	1
"GRMZM2G005562"	0.744802300011908	0.777211751604692	0.00558381408941065
"GRMZM2G005566"	1	1	1
"GRMZM2G005583"	1	0.0147742578205633	0.602873485921757
"GRMZM2G005592"	0.996451447015187	0.777211751604692	0.010887487812967
"GRMZM2G005596"	1	1	1
"GRMZM2G005608"	1	1	1
"GRMZM2G005613"	1	1	1
"GRMZM2G005617"	0.996451447015187	0.562154062702578	0.93810199727452
"GRMZM2G005619"	1	0.855247710289068	0.990903143655315
"GRMZM2G005622"	1	0.739081054211834	0.84805089907968
"GRMZM2G005624"	1	0.777211751604692	1
"GRMZM2G005630"	1	1	1
"GRMZM2G005633"	1	1	1
"GRMZM2G005640"	1	0.369338928189498	1
"GRMZM2G005641"	1	1	1
"GRMZM2G005643"	1	1	1
"GRMZM2G005646"	1	0.479404670989326	1
"GRMZM2G005652"	0.956132537063752	0.206081451257128	0.286137717939296
"GRMZM2G005659"	1	0.646765623811026	0.17912089350007
"GRMZM2G005664"	1	1	1
"GRMZM2G005678"	1	1	1
"GRMZM2G005680"	1	0.337648853192736	0.639877758563123
"GRMZM2G005700"	1	1	0.93810199727452
"GRMZM2G005703"	1	0.0593209787958079	1
"GRMZM2G005710"	0.473932680784876	1	0.459682046708144
"GRMZM2G005715"	0.809460863301262	0.777211751604692	0.624154840544396
"GRMZM2G005730"	1	1	1
"GRMZM2G005732"	0.0236670321965092	2.19315714052282e-23	5.18745404813872e-29
"GRMZM2G005734"	0.996451447015187	1	1
"GRMZM2G005737"	0.0335701126442231	1	0.848401166788434
"GRMZM2G005747"	1	1	1
"GRMZM2G005749"	1	1	0.93810199727452
"GRMZM2G005753"	0.790013677499824	1	1
"GRMZM2G005756"	1	1	0.93810199727452
"GRMZM2G005764"	1	1	1
"GRMZM2G005767"	1	1	1
"GRMZM2G005771"	0.0941411465502289	0.0172674214533361	0.9654867707884
"GRMZM2G005779"	1	1	1
"GRMZM2G005788"	0.000890793718500986	1	0.951837410588894
"GRMZM2G005791"	1	1	1
"GRMZM2G005798"	1	0.562154062702578	1
"GRMZM2G005815"	0.996451447015187	1	0.624154840544396
"GRMZM2G005818"	1	1	1
"GRMZM2G005825"	1	1	1
"GRMZM2G005830"	1	1	1
"GRMZM2G005834"	1	1	1
"GRMZM2G005835"	1	1	1
"GRMZM2G005840"	1	0.163793580183266	0.0417574221640332
"GRMZM2G005844"	0.996451447015187	0.562154062702578	0.115989288647741
"GRMZM2G005848"	1	0.0225153563265398	1
"GRMZM2G005849"	1	0.499293820070347	0.555250076452777
"GRMZM2G005858"	0.996451447015187	1	1
"GRMZM2G005859"	0.382407173180059	0.777211751604692	0.25959634376301
"GRMZM2G005863"	1	1	1
"GRMZM2G005865"	1	0.0210104733533838	1
"GRMZM2G005869"	1	0.975329095463405	1
"GRMZM2G005875"	1	1	0.93810199727452
"GRMZM2G005886"	0.0968101558740838	0.0231817018021937	0.193667351523215
"GRMZM2G005887"	1	0.0539180356979324	0.950464098395904
"GRMZM2G005909"	0.398831183746572	1	1
"GRMZM2G005923"	1	1	1
"GRMZM2G005938"	1	0.123368676327203	1
"GRMZM2G005939"	0.0909262251254773	0.00364512102730106	0.86634016757528
"GRMZM2G005947"	0.853219435151233	1	1
"GRMZM2G005954"	0.394038718310231	2.44097839433449e-10	7.14948203098483e-09
"GRMZM2G005955"	1	0.251047803240969	0.89466978854613
"GRMZM2G005960"	1	1	1
"GRMZM2G005967"	1	1	1
"GRMZM2G005973"	1	8.39553103619667e-06	0.00040986827007196
"GRMZM2G005975"	0.996451447015187	0.777211751604692	0.93810199727452
"GRMZM2G005977"	1	1	1
"GRMZM2G005980"	1	1	1
"GRMZM2G005984"	1	1	1
"GRMZM2G005990"	0.331660152572623	0.0880728973537578	1
"GRMZM2G005991"	1	1	0.624154840544396
"GRMZM2G005996"	0.996451447015187	0.00337649149991043	6.72951490268794e-07
"GRMZM2G005998"	0.404773466056565	1	1
"GRMZM2G006006"	1	1	1
"GRMZM2G006009"	1	1	1
"GRMZM2G006019"	1	1	1
"GRMZM2G006025"	0.790013677499824	0.953931100074341	0.129933444334101
"GRMZM2G006036"	1	1	1
"GRMZM2G006042"	0.016562452437298	0.101527230211619	1
"GRMZM2G006044"	1	0.783561393621631	0.382793243875774
"GRMZM2G006047"	1	1	1
"GRMZM2G006062"	0.996451447015187	1	1
"GRMZM2G006063"	1	1	0.93810199727452
"GRMZM2G006069"	1	0.00190352641649706	0.257981029220532
"GRMZM2G006071"	1	0.445956024955514	1
"GRMZM2G006080"	1	1	1
"GRMZM2G006083"	1	0.00091227383714828	1
"GRMZM2G006085"	0.00516439023038607	0.00190680666842878	0.151566139747553
"GRMZM2G006099"	1	1	0.731784134180994
"GRMZM2G006107"	0.122687432716747	1	0.485511526115707
"GRMZM2G006112"	1	0.777211751604692	1
"GRMZM2G006117"	0.306764167390814	0.796370231885384	0.898772312284095
"GRMZM2G006119"	0.701631913037999	0.777211751604692	1
"GRMZM2G006121"	0.0122900183346135	5.21810126778963e-06	9.96265207415024e-09
"GRMZM2G006128"	0.499693963108046	0.584901743921544	0.257253079818766
"GRMZM2G006130"	1	0.978813617890898	0.000651815437002426
"GRMZM2G006144"	0.0206507964796721	0.0128873430351055	1
"GRMZM2G006178"	0.561160925017769	1	0.93810199727452
"GRMZM2G006197"	1	1	1
"GRMZM2G006206"	0.996451447015187	1	0.93810199727452
"GRMZM2G006207"	1	1	1
"GRMZM2G006210"	0.0122432595558109	0.056730372015945	1
"GRMZM2G006212"	1	0.834767686446319	0.93810199727452
"GRMZM2G006216"	0.996451447015187	0.00117484325122303	1
"GRMZM2G006219"	1	1	0.00150111016434391
"GRMZM2G006222"	1	1	1
"GRMZM2G006229"	1	0.301106611718329	1
"GRMZM2G006234"	0.161758989219281	1	0.362623995450963
"GRMZM2G006246"	1	1	0.589136663813739
"GRMZM2G006252"	0.996451447015187	1	1
"GRMZM2G006277"	0.996451447015187	0.921582246560523	1
"GRMZM2G006280"	0.126735499027821	0.0513929412630857	1
"GRMZM2G006282"	1	1	1
"GRMZM2G006284"	1	1	1
"GRMZM2G006287"	0.00151440133674022	0.386763297476767	0.224555654715216
"GRMZM2G006290"	1	1	1
"GRMZM2G006293"	0.00537720629450675	1	0.000132010280702277
"GRMZM2G006297"	0.214506332737473	0.0703967224098575	0.160422071435249
"GRMZM2G006310"	1	0.777211751604692	1
"GRMZM2G006313"	1	0.777211751604692	1
"GRMZM2G006324"	1	1	1
"GRMZM2G006325"	1	1	0.93810199727452
"GRMZM2G006329"	0.349911441581393	0.208802901747545	1
"GRMZM2G006331"	1	0.777211751604692	1
"GRMZM2G006341"	1	1	1
"GRMZM2G006352"	0.32566835574003	0.000292263781907329	0.13732235175296
"GRMZM2G006363"	7.78769653934044e-20	1.19666251372065e-15	1.3250272580112e-23
"GRMZM2G006366"	1	1	1
"GRMZM2G006368"	1	1	1
"GRMZM2G006370"	1	0.783456487996903	0.361012263364828
"GRMZM2G006371"	1	0.562154062702578	1
"GRMZM2G006377"	0.576545473085417	9.92742499350874e-13	0.0953607536067902
"GRMZM2G006395"	1	0.777211751604692	1
"GRMZM2G006399"	1	1	0.68172356920829
"GRMZM2G006404"	1	1	1
"GRMZM2G006408"	1	1	1
"GRMZM2G006411"	1	0.777211751604692	1
"GRMZM2G006416"	1	0.777211751604692	1
"GRMZM2G006424"	1	0.562154062702578	1
"GRMZM2G006428"	0.0138055920189546	1	0.802208989116865
"GRMZM2G006429"	0.996451447015187	0.341970977739112	0.222443226154338
"GRMZM2G006433"	1	1	1
"GRMZM2G006439"	1	1	1
"GRMZM2G006442"	1	1	1
"GRMZM2G006445"	1	1	1
"GRMZM2G006450"	1	1	0.00853658637225569
"GRMZM2G006452"	0.686662943716398	1	1
"GRMZM2G006453"	1	1	0.796819574214577
"GRMZM2G006456"	1	1	1
"GRMZM2G006463"	1	1	1
"GRMZM2G006468"	1.43484584621183e-05	4.51657314293228e-12	1
"GRMZM2G006470"	1	1	1
"GRMZM2G006472"	1	1	1
"GRMZM2G006474"	1	1	0.00697383181842076
"GRMZM2G006477"	0.638045665730286	0.000237097363205729	1
"GRMZM2G006480"	1.08947723407151e-08	0.00019974991279469	0.0593343268424361
"GRMZM2G006481"	1	1	1
"GRMZM2G006493"	3.35266970585301e-05	4.81391075803633e-09	0.00206807246606119
"GRMZM2G006497"	1	0.777211751604692	1
"GRMZM2G006505"	0.879573854527543	0.59011894585872	0.620844154189087
"GRMZM2G006507"	1	0.290230636048881	0.046942082586466
"GRMZM2G006526"	0.996451447015187	1	0.93810199727452
"GRMZM2G006530"	1	1	1
"GRMZM2G006531"	1	1	1
"GRMZM2G006538"	1	1	1
"GRMZM2G006554"	1	0.562154062702578	1
"GRMZM2G006562"	1	1	1
"GRMZM2G006565"	1	0.240977387053632	0.249910548515916
"GRMZM2G006578"	1	1	1
"GRMZM2G006585"	1	0.777211751604692	1
"GRMZM2G006593"	1	1	1
"GRMZM2G006595"	0.996451447015187	1	1
"GRMZM2G006601"	1	1	1
"GRMZM2G006620"	1	1	1
"GRMZM2G006626"	1	1	1
"GRMZM2G006631"	0.0553509094278208	0.000330878676515248	1
"GRMZM2G006644"	1	1	0.281633217742731
"GRMZM2G006658"	1	1	1
"GRMZM2G006661"	1	0.997890525523193	1
"GRMZM2G006672"	0.883941760280395	0.423767020127919	0.353526895810674
"GRMZM2G006673"	0.0930769389426515	1	0.93810199727452
"GRMZM2G006676"	3.51082194930781e-09	0.000199512060042762	0.00141224972349674
"GRMZM2G006678"	1	0.193240506500102	0.93810199727452
"GRMZM2G006686"	1	1	0.93810199727452
"GRMZM2G006696"	1	1	1
"GRMZM2G006699"	1	1	1
"GRMZM2G006704"	0.02327579810239	4.5497647231232e-08	1
"GRMZM2G006707"	1	0.251350898513612	0.93810199727452
"GRMZM2G006709"	0.996451447015187	1	1
"GRMZM2G006711"	1	1	1
"GRMZM2G006714"	0.44568163386547	0.562154062702578	0.93810199727452
"GRMZM2G006716"	1	3.37886887051255e-06	1
"GRMZM2G006721"	1	1	1
"GRMZM2G006727"	1	1	1
"GRMZM2G006732"	1	1	1
"GRMZM2G006734"	1	1	1
"GRMZM2G006736"	0.996451447015187	0.97788956723841	0.265225067924319
"GRMZM2G006742"	1	1	1
"GRMZM2G006745"	1	1	1
"GRMZM2G006749"	1	1	0.93810199727452
"GRMZM2G006752"	1	0.0940140123645772	0.768271964721113
"GRMZM2G006753"	1	1	1
"GRMZM2G006759"	1	1	1
"GRMZM2G006762"	1	1	1
"GRMZM2G006763"	0.50209493516447	0.189480941249193	0.650371255068146
"GRMZM2G006765"	0.00119195103336313	0.00011643873431507	9.44135428605232e-08
"GRMZM2G006780"	0.66674220647259	1	0.355217753541731
"GRMZM2G006781"	0.805117391151045	0.451869616047208	0.504925324276895
"GRMZM2G006790"	0.0228996724169542	1	0.0780768072643562
"GRMZM2G006791"	1	0.000876746343306598	0.26348073557224
"GRMZM2G006806"	1	0.221204993634605	1
"GRMZM2G006821"	1	1	1
"GRMZM2G006828"	1	1	1
"GRMZM2G006830"	1	1	1
"GRMZM2G006838"	0.996451447015187	0.562154062702578	1
"GRMZM2G006841"	0.996451447015187	1	1
"GRMZM2G006843"	1	1	1
"GRMZM2G006851"	1	0.777211751604692	1
"GRMZM2G006853"	1	1	1
"GRMZM2G006870"	0.996451447015187	0.777211751604692	0.93810199727452
"GRMZM2G006871"	1	0.828101440773137	0.995646385860537
"GRMZM2G006876"	1	1	1
"GRMZM2G006878"	0.790013677499824	1	0.972784816738542
"GRMZM2G006884"	1	0.777211751604692	0.686669480162113
"GRMZM2G006894"	1	0.0395363473093897	0.126493746662198
"GRMZM2G006905"	1	1	1
"GRMZM2G006918"	1	1	1
"GRMZM2G006937"	1	0.0665620177878943	0.000300390074647934
"GRMZM2G006942"	0.0227072145250749	0.0258364514205849	1
"GRMZM2G006943"	1	1	1
"GRMZM2G006948"	1	0.52144232381323	1
"GRMZM2G006950"	1	1	1
"GRMZM2G006952"	1	1	1
"GRMZM2G006953"	0.0195805377578981	4.71269264315633e-13	0.202990012283328
"GRMZM2G006959"	0.996451447015187	3.957395413743e-07	1
"GRMZM2G006964"	1	0.995254009494386	0.93810199727452
"GRMZM2G006965"	1	0.139289008101592	0.272589553985082
"GRMZM2G006973"	0.830789868262526	1	0.374613231816252
"GRMZM2G006977"	0.790013677499824	0.230996932802859	1.56190562671908e-05
"GRMZM2G006981"	1	1	1
"GRMZM2G006985"	1	1	1
"GRMZM2G007001"	1	0.433198806834857	0.287167200440865
"GRMZM2G007012"	0.208789864173671	1	1
"GRMZM2G007020"	1	0.777211751604692	1
"GRMZM2G007021"	0.399730379750505	1	1
"GRMZM2G007025"	0.761399711556648	0.00153732916373573	0.0724228319711978
"GRMZM2G007028"	0.996451447015187	1	1
"GRMZM2G007030"	1	0.794480333025428	0.971238844482926
"GRMZM2G007038"	1	0.352673247138909	0.0989323600817898
"GRMZM2G007053"	0.812471209174315	1	0.093269371255813
"GRMZM2G007055"	1	0.0032785630172357	0.888639175627028
"GRMZM2G007057"	0.158878622614882	0.68776485961981	0.284498150315472
"GRMZM2G007060"	0.996451447015187	1	1
"GRMZM2G007063"	1	0.0875532395300354	0.00679937166894321
"GRMZM2G007074"	1	1	0.616985813230081
"GRMZM2G007080"	0.0274072140941951	0.446320057433681	1
"GRMZM2G007097"	1	1	1
"GRMZM2G007103"	0.00137531567989917	0.869870521510047	0.644198089243107
"GRMZM2G007120"	0.0137455442375332	0.00163854159316094	0.26346193389433
"GRMZM2G007122"	0.0403569608328184	0.354041349455668	0.000165871653330421
"GRMZM2G007130"	1	0.562154062702578	0.93810199727452
"GRMZM2G007134"	0.811027828244183	0.780503035829171	0.644198089243107
"GRMZM2G007137"	0.996451447015187	0.777211751604692	0.93810199727452
"GRMZM2G007140"	1	0.0633269655898932	0.0279858735507921
"GRMZM2G007146"	0.567816858194182	2.51468842936766e-06	0.000866320521211935
"GRMZM2G007151"	0.947787849500123	0.00312461123954279	1
"GRMZM2G007156"	1	0.562154062702578	1
"GRMZM2G007157"	0.407892051155047	0.375092927294572	0.0444190081480819
"GRMZM2G007160"	0.014160000983695	1.8571522183105e-05	3.16995043100834e-07
"GRMZM2G007173"	0.996451447015187	0.777211751604692	1
"GRMZM2G007185"	0.0294968807162127	0.00902873629868744	0.664844498734142
"GRMZM2G007188"	0.359290959050943	1	0.00602632695384529
"GRMZM2G007190"	1	1	0.93810199727452
"GRMZM2G007195"	0.292095035297532	0.219257625877135	4.22235377162505e-06
"GRMZM2G007201"	3.72518405730248e-10	3.27615830850166e-17	2.01582676861107e-05
"GRMZM2G007206"	0.443322727820004	1	0.93810199727452
"GRMZM2G007228"	1	1	1
"GRMZM2G007229"	1	1	1
"GRMZM2G007236"	1	0.777211751604692	1
"GRMZM2G007241"	1	1	1
"GRMZM2G007246"	1	1	1
"GRMZM2G007248"	1	1	1
"GRMZM2G007249"	1.6541795120747e-11	1.91394948605722e-58	2.96802539009868e-15
"GRMZM2G007252"	1	0.777211751604692	1
"GRMZM2G007256"	1	1	0.535676998706827
"GRMZM2G007258"	0.883567873096409	0.156669118367612	1
"GRMZM2G007260"	1	1	0.000638580106907746
"GRMZM2G007267"	1	1	1
"GRMZM2G007276"	8.75312428098275e-05	5.47669856836654e-12	1
"GRMZM2G007277"	1	0.000995546353153529	0.00270344400168986
"GRMZM2G007283"	1	0.30242846121593	0.93810199727452
"GRMZM2G007288"	1	1	0.328188156511852
"GRMZM2G007289"	1	0.777211751604692	1
"GRMZM2G007300"	0.00276338401528214	2.73142554508241e-07	1
"GRMZM2G007306"	0.996451447015187	4.73357981966223e-07	1
"GRMZM2G007321"	1	1	1
"GRMZM2G007324"	0.0358054133918255	0.00234954271587427	0.225309670048065
"GRMZM2G007327"	1	1	1
"GRMZM2G007332"	1	1	1
"GRMZM2G007339"	1	1	1
"GRMZM2G007345"	1	1	1
"GRMZM2G007347"	0.996451447015187	0.392453212857077	0.61304327846452
"GRMZM2G007354"	0.388869859694391	0.106383957555354	1
"GRMZM2G007369"	0.996451447015187	0.777211751604692	1
"GRMZM2G007372"	3.10044817626039e-05	7.40482452129035e-15	1.01942947405947e-13
"GRMZM2G007381"	0.0149096396619479	1.7905221483204e-06	0.93810199727452
"GRMZM2G007384"	0.921083485497807	0.207177665657753	0.120028805839429
"GRMZM2G007385"	1	0.416060024441191	1
"GRMZM2G007399"	1	0.433361587120846	0.157885464180781
"GRMZM2G007404"	1	1	1
"GRMZM2G007406"	1	1	0.93810199727452
"GRMZM2G007414"	1	1	1
"GRMZM2G007418"	1	1	1
"GRMZM2G007426"	1	0.777211751604692	1
