""	"LMD_S14.vs.total_S14"
"GRMZM2G017382"	0.809219185646679
"GRMZM2G017384"	1
"GRMZM2G017386"	0.156366384534561
"GRMZM2G017388"	0.963312916158739
"GRMZM2G017393"	1
"GRMZM2G017397"	1
"GRMZM2G017400"	0.873536160764172
"GRMZM2G017404"	0.951683911665519
"GRMZM2G017405"	0.353390965108332
"GRMZM2G017409"	1
"GRMZM2G017411"	0.564411624080469
"GRMZM2G017414"	0.0297580834549472
"GRMZM2G017416"	1
"GRMZM2G017418"	1
"GRMZM2G017419"	1
"GRMZM2G017421"	0.655675229582024
"GRMZM2G017426"	0.541385585545116
"GRMZM2G017429"	0.358459562602476
"GRMZM2G017460"	1
"GRMZM2G017470"	0.00168211215611713
"GRMZM2G017474"	0.0687277092158635
"GRMZM2G017486"	1
"GRMZM2G017520"	0.0914241595663875
"GRMZM2G017522"	0.0825326004491254
"GRMZM2G017525"	0.740053398736671
"GRMZM2G017528"	1
"GRMZM2G017532"	1
"GRMZM2G017533"	0.00929509194072732
"GRMZM2G017536"	1
"GRMZM2G017537"	1
"GRMZM2G017550"	1
"GRMZM2G017555"	1
"GRMZM2G017557"	0.205851680117689
"GRMZM2G017578"	1
"GRMZM2G017584"	1
"GRMZM2G017586"	1
"GRMZM2G017593"	1
"GRMZM2G017603"	0.00730725870457735
"GRMZM2G017606"	1
"GRMZM2G017607"	0.731526141194842
"GRMZM2G017616"	2.42783285412387e-05
"GRMZM2G017624"	2.22212310169564e-05
"GRMZM2G017629"	1
"GRMZM2G017634"	1
"GRMZM2G017636"	1
"GRMZM2G017643"	1
"GRMZM2G017647"	1
"GRMZM2G017654"	1.10550757398543e-11
"GRMZM2G017663"	1
"GRMZM2G017666"	0.00867681064578588
"GRMZM2G017670"	0.00915717057936156
"GRMZM2G017671"	0.205795404842939
"GRMZM2G017678"	0.0864244968103818
"GRMZM2G017682"	0.356370819325846
"GRMZM2G017685"	0.852575333665937
"GRMZM2G017692"	1
"GRMZM2G017695"	1
"GRMZM2G017703"	1
"GRMZM2G017709"	0.0223915846925603
"GRMZM2G017719"	1
"GRMZM2G017730"	0.0188880682428117
"GRMZM2G017739"	0.52184285250342
"GRMZM2G017741"	0.874526021657548
"GRMZM2G017752"	1
"GRMZM2G017754"	1
"GRMZM2G017759"	1
"GRMZM2G017761"	1
"GRMZM2G017772"	1
"GRMZM2G017780"	0.788643291132386
"GRMZM2G017784"	0.0485876461348604
"GRMZM2G017789"	0.167094021010773
"GRMZM2G017792"	1
"GRMZM2G017793"	1
"GRMZM2G017802"	1
"GRMZM2G017804"	1
"GRMZM2G017805"	0.0128393452701852
"GRMZM2G017809"	0.803781699232247
"GRMZM2G017815"	0.20979528753242
"GRMZM2G017817"	1
"GRMZM2G017821"	1
"GRMZM2G017831"	1
"GRMZM2G017835"	1
"GRMZM2G017845"	0.383074086721612
"GRMZM2G017847"	1
"GRMZM2G017849"	1
"GRMZM2G017852"	1
"GRMZM2G017853"	0.149562600260363
"GRMZM2G017856"	1
"GRMZM2G017862"	1
"GRMZM2G017865"	0.697603894350517
"GRMZM2G017868"	0.999796773181566
"GRMZM2G017869"	1
"GRMZM2G017882"	1
"GRMZM2G017894"	0.166403129724571
"GRMZM2G017897"	1
"GRMZM2G017901"	1
"GRMZM2G017921"	1
"GRMZM2G017923"	0.479190910397755
"GRMZM2G017925"	0.223826787494204
"GRMZM2G017933"	0.183647451203438
"GRMZM2G017940"	1
"GRMZM2G017941"	1
"GRMZM2G017957"	1
"GRMZM2G017959"	1
"GRMZM2G017961"	1
"GRMZM2G017966"	0.19391075504392
"GRMZM2G017977"	0.714835548198836
"GRMZM2G017982"	0.13242831446852
"GRMZM2G017984"	1
"GRMZM2G017991"	1
"GRMZM2G018000"	1
"GRMZM2G018004"	1
"GRMZM2G018006"	1
"GRMZM2G018018"	0.129870337595678
"GRMZM2G018020"	1
"GRMZM2G018022"	1
"GRMZM2G018027"	0.731526141194842
"GRMZM2G018030"	0.791766932956083
"GRMZM2G018037"	1
"GRMZM2G018044"	1
"GRMZM2G018046"	1
"GRMZM2G018048"	1
"GRMZM2G018059"	0.00024431266851402
"GRMZM2G018062"	0.332980943477366
"GRMZM2G018070"	0.217049619872445
"GRMZM2G018074"	1
"GRMZM2G018080"	1
"GRMZM2G018082"	0.0674312978581725
"GRMZM2G018088"	0.399404398097247
"GRMZM2G018099"	1
"GRMZM2G018103"	1
"GRMZM2G018105"	0.789769534518136
"GRMZM2G018108"	0.779611212296605
"GRMZM2G018121"	1
"GRMZM2G018126"	1
"GRMZM2G018138"	0.378119838066627
"GRMZM2G018142"	3.53959583500238e-08
"GRMZM2G018143"	0.23016317954366
"GRMZM2G018146"	1
"GRMZM2G018148"	1
"GRMZM2G018150"	1
"GRMZM2G018162"	1
"GRMZM2G018166"	1
"GRMZM2G018177"	1
"GRMZM2G018189"	0.573317736939138
"GRMZM2G018193"	1
"GRMZM2G018197"	2.46376326736325e-08
"GRMZM2G018204"	1
"GRMZM2G018206"	1
"GRMZM2G018212"	1
"GRMZM2G018217"	1
"GRMZM2G018223"	0.359539364941735
"GRMZM2G018228"	1
"GRMZM2G018229"	1
"GRMZM2G018238"	1
"GRMZM2G018241"	4.94648452257244e-10
"GRMZM2G018243"	1
"GRMZM2G018245"	1
"GRMZM2G018251"	0.308637440370208
"GRMZM2G018254"	0.233976544447941
"GRMZM2G018262"	0.779503496520736
"GRMZM2G018274"	1
"GRMZM2G018275"	0.0900016250092387
"GRMZM2G018280"	0.0411068562811369
"GRMZM2G018281"	1
"GRMZM2G018309"	1
"GRMZM2G018314"	1
"GRMZM2G018318"	1
"GRMZM2G018336"	1
"GRMZM2G018353"	1
"GRMZM2G018356"	0.356882900915624
"GRMZM2G018366"	0.126139755084594
"GRMZM2G018369"	0.288123605817543
"GRMZM2G018372"	1
"GRMZM2G018375"	0.697603894350517
"GRMZM2G018385"	0.923025309016002
"GRMZM2G018392"	1
"GRMZM2G018398"	1
"GRMZM2G018403"	1
"GRMZM2G018410"	1
"GRMZM2G018414"	1
"GRMZM2G018416"	0.43047918378721
"GRMZM2G018417"	1
"GRMZM2G018424"	0.0177812758157128
"GRMZM2G018436"	0.000438228367878139
"GRMZM2G018441"	1
"GRMZM2G018447"	1
"GRMZM2G018450"	1
"GRMZM2G018462"	1
"GRMZM2G018464"	1
"GRMZM2G018472"	1
"GRMZM2G018484"	1
"GRMZM2G018485"	0.764155776447401
"GRMZM2G018487"	0.843447737710931
"GRMZM2G018499"	1
"GRMZM2G018508"	1
"GRMZM2G018514"	1
"GRMZM2G018523"	1
"GRMZM2G018527"	1
"GRMZM2G018530"	1
"GRMZM2G018553"	1
"GRMZM2G018558"	0.211786339207806
"GRMZM2G018566"	0.0273202885141285
"GRMZM2G018573"	0.0620748219728263
"GRMZM2G018578"	1
"GRMZM2G018579"	1
"GRMZM2G018586"	0.846977383503804
"GRMZM2G018589"	1
"GRMZM2G018593"	1
"GRMZM2G018595"	0.759764516583562
"GRMZM2G018605"	1
"GRMZM2G018607"	1
"GRMZM2G018612"	0.00686129548825001
"GRMZM2G018615"	1
"GRMZM2G018619"	1
"GRMZM2G018627"	1
"GRMZM2G018631"	0.465776077462477
"GRMZM2G018637"	1
"GRMZM2G018646"	1
"GRMZM2G018647"	1
"GRMZM2G018649"	0.0551986821673491
"GRMZM2G018652"	1
"GRMZM2G018664"	1
"GRMZM2G018666"	1
"GRMZM2G018667"	1
"GRMZM2G018670"	1
"GRMZM2G018673"	1
"GRMZM2G018678"	1
"GRMZM2G018686"	1
"GRMZM2G018688"	1
"GRMZM2G018689"	1
"GRMZM2G018692"	1
"GRMZM2G018695"	1
"GRMZM2G018697"	1
"GRMZM2G018706"	0.797076376352033
"GRMZM2G018707"	1
"GRMZM2G018712"	1
"GRMZM2G018716"	0.936391582709609
"GRMZM2G018721"	0.731526141194842
"GRMZM2G018728"	1
"GRMZM2G018746"	1
"GRMZM2G018756"	1
"GRMZM2G018757"	0.00443944138002308
"GRMZM2G018760"	0.0395088204575671
"GRMZM2G018770"	1
"GRMZM2G018771"	1
"GRMZM2G018775"	4.0763231900587e-11
"GRMZM2G018780"	1
"GRMZM2G018782"	1
"GRMZM2G018786"	1
"GRMZM2G018793"	1
"GRMZM2G018798"	0.564706307410935
"GRMZM2G018800"	1
"GRMZM2G018806"	1
"GRMZM2G018813"	0.347477465474568
"GRMZM2G018820"	0.00138003740067321
"GRMZM2G018822"	0.695306371300605
"GRMZM2G018823"	0.00292199723728651
"GRMZM2G018837"	1
"GRMZM2G018849"	1
"GRMZM2G018855"	1
"GRMZM2G018868"	1.32739430600642e-06
"GRMZM2G018869"	0.456766661575932
"GRMZM2G018873"	1
"GRMZM2G018876"	1.42992011810026e-10
"GRMZM2G018885"	0.00317653264217255
"GRMZM2G018901"	0.742104198371491
"GRMZM2G018923"	1
"GRMZM2G018926"	0.467130658458529
"GRMZM2G018929"	1
"GRMZM2G018939"	0.198579783794674
"GRMZM2G018941"	1
"GRMZM2G018943"	0.870882255260291
"GRMZM2G018946"	1
"GRMZM2G018947"	1
"GRMZM2G018950"	7.60099632478271e-06
"GRMZM2G018951"	1
"GRMZM2G018954"	1
"GRMZM2G018955"	0.307757746169842
"GRMZM2G018959"	1
"GRMZM2G018962"	1
"GRMZM2G018971"	1
"GRMZM2G018974"	1
"GRMZM2G018976"	0.731526141194842
"GRMZM2G018984"	0.662474806814952
"GRMZM2G018988"	0.000963396116870129
"GRMZM2G018990"	1
"GRMZM2G018992"	1
"GRMZM2G019006"	1
"GRMZM2G019018"	0.0015807381568996
"GRMZM2G019019"	1
"GRMZM2G019026"	1
"GRMZM2G019027"	1
"GRMZM2G019029"	0.731526141194842
"GRMZM2G019039"	1
"GRMZM2G019050"	4.01571394280202e-06
"GRMZM2G019051"	1
"GRMZM2G019056"	1
"GRMZM2G019060"	1
"GRMZM2G019071"	1
"GRMZM2G019075"	1
"GRMZM2G019084"	1
"GRMZM2G019085"	1
"GRMZM2G019090"	1
"GRMZM2G019095"	1
"GRMZM2G019106"	1
"GRMZM2G019119"	0.385827233165036
"GRMZM2G019121"	0.47023192683715
"GRMZM2G019144"	0.0714521021914547
"GRMZM2G019150"	1
"GRMZM2G019166"	1
"GRMZM2G019171"	0.129602048643239
"GRMZM2G019173"	1
"GRMZM2G019177"	1
"GRMZM2G019180"	0.810713101083668
"GRMZM2G019183"	0.197988153473484
"GRMZM2G019185"	1
"GRMZM2G019187"	1
"GRMZM2G019197"	1
"GRMZM2G019200"	1
"GRMZM2G019207"	1
"GRMZM2G019209"	0.75677318396833
"GRMZM2G019225"	0.524285156027557
"GRMZM2G019236"	0.731526141194842
"GRMZM2G019239"	1
"GRMZM2G019243"	1
"GRMZM2G019246"	0.735787693383074
"GRMZM2G019251"	1
"GRMZM2G019257"	1
"GRMZM2G019260"	0.245561801509046
"GRMZM2G019266"	0.00464836555339613
"GRMZM2G019267"	0.494211168478203
"GRMZM2G019274"	1
"GRMZM2G019280"	1
"GRMZM2G019284"	1
"GRMZM2G019291"	1
"GRMZM2G019307"	0.922985032008677
"GRMZM2G019312"	1
"GRMZM2G019314"	0.0592869990835222
"GRMZM2G019317"	0.697603894350517
"GRMZM2G019325"	1
"GRMZM2G019328"	1
"GRMZM2G019335"	1
"GRMZM2G019338"	0.731526141194842
"GRMZM2G019340"	1
"GRMZM2G019342"	1
"GRMZM2G019353"	0.324208955952145
"GRMZM2G019356"	1
"GRMZM2G019358"	0.697603894350517
"GRMZM2G019359"	0.335745461254043
"GRMZM2G019361"	1
"GRMZM2G019363"	0.896999117437718
"GRMZM2G019367"	1
"GRMZM2G019373"	1
"GRMZM2G019383"	1
"GRMZM2G019386"	1
"GRMZM2G019391"	0.169007749979064
"GRMZM2G019393"	1
"GRMZM2G019398"	1
"GRMZM2G019404"	1
"GRMZM2G019411"	0.0146183582797202
"GRMZM2G019413"	0.00914200388647976
"GRMZM2G019419"	0.199156421691272
"GRMZM2G019430"	0.442449132686604
"GRMZM2G019434"	0.297862965034106
"GRMZM2G019437"	0.387732979239355
"GRMZM2G019443"	1
"GRMZM2G019446"	1
"GRMZM2G019450"	0.931486882883334
"GRMZM2G019456"	1
"GRMZM2G019468"	0.0655301151880004
"GRMZM2G019491"	1
"GRMZM2G019500"	5.15620918933613e-05
"GRMZM2G019501"	0.69424649994488
"GRMZM2G019510"	1
"GRMZM2G019515"	1
"GRMZM2G019532"	1
"GRMZM2G019538"	1
"GRMZM2G019553"	1
"GRMZM2G019562"	0.0997591277707681
"GRMZM2G019567"	1
"GRMZM2G019571"	1
"GRMZM2G019574"	1
"GRMZM2G019578"	1
"GRMZM2G019583"	1
"GRMZM2G019586"	1
"GRMZM2G019591"	0.726000959009199
"GRMZM2G019596"	1
"GRMZM2G019597"	0.735741517248094
"GRMZM2G019612"	0.610591392287721
"GRMZM2G019619"	0.735120613598813
"GRMZM2G019621"	1
"GRMZM2G019626"	1
"GRMZM2G019639"	0.468035912259809
"GRMZM2G019641"	0.0503494194408522
"GRMZM2G019644"	1
"GRMZM2G019648"	1
"GRMZM2G019651"	1
"GRMZM2G019666"	0.697603894350517
"GRMZM2G019673"	0.842976705358111
"GRMZM2G019681"	0.338189325946099
"GRMZM2G019686"	0.0402947108107225
"GRMZM2G019688"	0.523514073904424
"GRMZM2G019689"	0.219306463700137
"GRMZM2G019695"	1
"GRMZM2G019708"	1
"GRMZM2G019721"	1
"GRMZM2G019734"	1
"GRMZM2G019738"	1
"GRMZM2G019740"	1
"GRMZM2G019742"	1
"GRMZM2G019744"	1
"GRMZM2G019746"	1
"GRMZM2G019760"	1
"GRMZM2G019771"	0.0160433889659886
"GRMZM2G019777"	1
"GRMZM2G019783"	0.787483703611735
"GRMZM2G019799"	0.0975009032839646
"GRMZM2G019806"	0.622843842417984
"GRMZM2G019807"	0.732829610299829
"GRMZM2G019810"	1
"GRMZM2G019812"	1
"GRMZM2G019817"	1
"GRMZM2G019819"	0.697603894350517
"GRMZM2G019833"	1
"GRMZM2G019838"	1
"GRMZM2G019859"	1
"GRMZM2G019863"	1
"GRMZM2G019866"	0.0182574162710761
"GRMZM2G019868"	1
"GRMZM2G019872"	0.455867761003261
"GRMZM2G019874"	0.26987694134885
"GRMZM2G019876"	0.378183363198074
"GRMZM2G019879"	0.278847301164744
"GRMZM2G019894"	1
"GRMZM2G019898"	1
"GRMZM2G019901"	1
"GRMZM2G019905"	1
"GRMZM2G019907"	0.848368256194634
"GRMZM2G019912"	3.97031914809078e-06
"GRMZM2G019916"	0.769820903565686
"GRMZM2G019919"	0.0134777682823326
"GRMZM2G019923"	0.306706345291155
"GRMZM2G019926"	1
"GRMZM2G019929"	1
"GRMZM2G019945"	0.791766932956083
"GRMZM2G019956"	1
"GRMZM2G019958"	0.731526141194842
"GRMZM2G019961"	1
"GRMZM2G019965"	1
"GRMZM2G019971"	1
"GRMZM2G019974"	0.567549613935033
"GRMZM2G019979"	1
"GRMZM2G019986"	0.112473111422372
"GRMZM2G019991"	0.429512011616231
"GRMZM2G019993"	1
"GRMZM2G019996"	1
"GRMZM2G019999"	1
"GRMZM2G020002"	0.596807324459238
"GRMZM2G020008"	1
"GRMZM2G020014"	1
"GRMZM2G020016"	1
"GRMZM2G020034"	0.51790529100871
"GRMZM2G020040"	0.416233088287829
"GRMZM2G020043"	0.348437945436055
"GRMZM2G020054"	1
"GRMZM2G020066"	1
"GRMZM2G020073"	0.132359475460811
"GRMZM2G020081"	1
"GRMZM2G020091"	0.0777646934804873
"GRMZM2G020096"	0.341261520306481
"GRMZM2G020098"	1
"GRMZM2G020100"	1
"GRMZM2G020104"	0.122657533473031
"GRMZM2G020106"	1
"GRMZM2G020126"	1
"GRMZM2G020130"	1
"GRMZM2G020131"	1
"GRMZM2G020135"	1
"GRMZM2G020140"	1
"GRMZM2G020142"	1
"GRMZM2G020146"	0.840184788018451
"GRMZM2G020148"	0.137099491817652
"GRMZM2G020150"	1
"GRMZM2G020151"	1
"GRMZM2G020156"	0.255326570346861
"GRMZM2G020158"	0.00921909105250448
"GRMZM2G020162"	1
"GRMZM2G020173"	1
"GRMZM2G020183"	1
"GRMZM2G020187"	1
"GRMZM2G020191"	1
"GRMZM2G020196"	0.542809429774701
"GRMZM2G020199"	1
"GRMZM2G020201"	0.000312743275428928
"GRMZM2G020203"	1
"GRMZM2G020210"	1
"GRMZM2G020216"	1
"GRMZM2G020221"	1
"GRMZM2G020231"	0.167287834202062
"GRMZM2G020242"	1
"GRMZM2G020244"	1
"GRMZM2G020249"	0.731526141194842
"GRMZM2G020254"	0.384196026329878
"GRMZM2G020255"	1
"GRMZM2G020272"	0.455413632387915
"GRMZM2G020277"	0.172270516187225
"GRMZM2G020281"	1
"GRMZM2G020285"	1
"GRMZM2G020288"	0.731526141194842
"GRMZM2G020291"	1
"GRMZM2G020295"	1
"GRMZM2G020302"	1
"GRMZM2G020305"	1
"GRMZM2G020309"	1
"GRMZM2G020312"	1
"GRMZM2G020320"	1
"GRMZM2G020329"	0.759764516583562
"GRMZM2G020357"	1
"GRMZM2G020359"	0.725573860662396
"GRMZM2G020366"	1
"GRMZM2G020378"	0.697603894350517
"GRMZM2G020382"	1
"GRMZM2G020388"	1
"GRMZM2G020390"	0.012607659646328
"GRMZM2G020401"	0.475895171468504
"GRMZM2G020409"	3.55984070779891e-05
"GRMZM2G020411"	1
"GRMZM2G020418"	0.0109402221116562
"GRMZM2G020419"	1
"GRMZM2G020423"	1
"GRMZM2G020433"	1
"GRMZM2G020438"	1.55867316876536e-05
"GRMZM2G020443"	1
"GRMZM2G020446"	0.899666372252765
"GRMZM2G020450"	0.500584754526239
"GRMZM2G020468"	1
"GRMZM2G020471"	1
"GRMZM2G020478"	1
"GRMZM2G020484"	0.638005541638284
"GRMZM2G020492"	1
"GRMZM2G020500"	0.399898902144489
"GRMZM2G020514"	1
"GRMZM2G020523"	1
"GRMZM2G020540"	1
"GRMZM2G020544"	1
"GRMZM2G020548"	0.731526141194842
"GRMZM2G020552"	1
"GRMZM2G020553"	1
"GRMZM2G020556"	1
"GRMZM2G020563"	1
"GRMZM2G020569"	1
"GRMZM2G020574"	0.854891103253108
"GRMZM2G020580"	1
"GRMZM2G020582"	1
"GRMZM2G020583"	1
"GRMZM2G020586"	1
"GRMZM2G020588"	1
"GRMZM2G020594"	1
"GRMZM2G020597"	0.350435440252783
"GRMZM2G020606"	1
"GRMZM2G020608"	1
"GRMZM2G020610"	1
"GRMZM2G020620"	1
"GRMZM2G020631"	0.00148182216922388
"GRMZM2G020636"	1
"GRMZM2G020641"	0.574792927629246
"GRMZM2G020653"	0.788327849194364
"GRMZM2G020657"	1
"GRMZM2G020660"	1.1704753296942e-10
"GRMZM2G020661"	1
"GRMZM2G020663"	1
"GRMZM2G020666"	1
"GRMZM2G020671"	1
"GRMZM2G020674"	1
"GRMZM2G020676"	0.621470354940364
"GRMZM2G020678"	0.731526141194842
"GRMZM2G020693"	0.414132168405146
"GRMZM2G020696"	1
"GRMZM2G020697"	1
"GRMZM2G020701"	1
"GRMZM2G020704"	1
"GRMZM2G020708"	1
"GRMZM2G020721"	1
"GRMZM2G020728"	1
"GRMZM2G020738"	1
"GRMZM2G020740"	1
"GRMZM2G020742"	1
"GRMZM2G020745"	1
"GRMZM2G020761"	1
"GRMZM2G020766"	0.236990312857295
"GRMZM2G020772"	0.142510499569198
"GRMZM2G020774"	1
"GRMZM2G020775"	0.140340548530515
"GRMZM2G020781"	0.686313996911006
"GRMZM2G020785"	0.878926341689704
"GRMZM2G020791"	1
"GRMZM2G020796"	1
"GRMZM2G020799"	1
"GRMZM2G020801"	0.731526141194842
"GRMZM2G020804"	1
"GRMZM2G020805"	0.13342686225385
"GRMZM2G020814"	1
"GRMZM2G020823"	1
"GRMZM2G020826"	0.29548366073529
"GRMZM2G020828"	0.633361374541672
"GRMZM2G020840"	1
"GRMZM2G020843"	0.315280357881886
"GRMZM2G020852"	1
"GRMZM2G020856"	0.00337489760244063
"GRMZM2G020859"	0.245561801509046
"GRMZM2G020864"	0.0678322547445105
"GRMZM2G020865"	0.0188171697565873
"GRMZM2G020893"	1
"GRMZM2G020898"	0.274789044849205
"GRMZM2G020906"	1
"GRMZM2G020912"	0.150159660481315
"GRMZM2G020915"	1
"GRMZM2G020920"	0.241707763024676
"GRMZM2G020928"	1
"GRMZM2G020929"	1
"GRMZM2G020938"	0.000141283937604087
"GRMZM2G020940"	0.228937315567766
"GRMZM2G020941"	1
"GRMZM2G020943"	0.168870872209266
"GRMZM2G020947"	1
"GRMZM2G020953"	0.543821321704734
"GRMZM2G020957"	1
"GRMZM2G020974"	0.94130064368141
"GRMZM2G020976"	0.412473903782586
"GRMZM2G020977"	1
"GRMZM2G020980"	1
"GRMZM2G020982"	0.439700929914776
"GRMZM2G020986"	1
"GRMZM2G020987"	0.0214222349230559
"GRMZM2G020996"	0.010407299255869
"GRMZM2G020998"	1
"GRMZM2G021006"	1
"GRMZM2G021015"	1
"GRMZM2G021033"	0.237116972474554
"GRMZM2G021035"	1
"GRMZM2G021044"	0.140728450540745
"GRMZM2G021049"	1
"GRMZM2G021051"	1
"GRMZM2G021055"	0.423213549814419
"GRMZM2G021058"	0.0376697894091265
"GRMZM2G021059"	1
"GRMZM2G021069"	1
"GRMZM2G021074"	1
"GRMZM2G021077"	0.0300532235803788
"GRMZM2G021092"	0.0565085889289931
"GRMZM2G021095"	1
"GRMZM2G021104"	1
"GRMZM2G021106"	0.0841521596510214
"GRMZM2G021107"	1
"GRMZM2G021110"	1
"GRMZM2G021114"	1
"GRMZM2G021119"	1
"GRMZM2G021129"	1
"GRMZM2G021143"	1
"GRMZM2G021149"	0.00942795600333425
"GRMZM2G021151"	1
"GRMZM2G021155"	1
"GRMZM2G021170"	1
"GRMZM2G021191"	0.697603894350517
"GRMZM2G021194"	0.108328785690591
"GRMZM2G021202"	1
"GRMZM2G021208"	1
"GRMZM2G021219"	1
"GRMZM2G021223"	1
"GRMZM2G021225"	0.339837140150723
"GRMZM2G021233"	0.357608130966759
"GRMZM2G021243"	0.124270700583062
"GRMZM2G021248"	0.731526141194842
"GRMZM2G021254"	1
"GRMZM2G021256"	1
"GRMZM2G021263"	1
"GRMZM2G021270"	1
"GRMZM2G021276"	1
"GRMZM2G021277"	1
"GRMZM2G021284"	1
"GRMZM2G021289"	1
"GRMZM2G021297"	1
"GRMZM2G021299"	2.16042387761094e-06
"GRMZM2G021301"	1
"GRMZM2G021303"	1
"GRMZM2G021310"	1
"GRMZM2G021312"	1
"GRMZM2G021313"	0.0389273538628718
"GRMZM2G021319"	0.477167571002734
"GRMZM2G021331"	1
"GRMZM2G021337"	1
"GRMZM2G021339"	0.239922636177689
"GRMZM2G021364"	0.796659818209729
"GRMZM2G021369"	1
"GRMZM2G021378"	0.731526141194842
"GRMZM2G021388"	1
"GRMZM2G021400"	1
"GRMZM2G021401"	0.731526141194842
"GRMZM2G021406"	0.193058468463765
"GRMZM2G021408"	0.731526141194842
"GRMZM2G021410"	1
"GRMZM2G021416"	0.407738404507758
"GRMZM2G021422"	1
"GRMZM2G021427"	0.283669376889324
"GRMZM2G021433"	1
"GRMZM2G021436"	2.83401452976359e-08
"GRMZM2G021439"	1
"GRMZM2G021459"	0.836524323884192
"GRMZM2G021464"	0.817160307664019
"GRMZM2G021470"	1
"GRMZM2G021471"	0.0153141081449756
"GRMZM2G021475"	0.697603894350517
"GRMZM2G021480"	1
"GRMZM2G021482"	1
"GRMZM2G021483"	0.000289499777777693
"GRMZM2G021486"	1
"GRMZM2G021498"	1
"GRMZM2G021508"	1
"GRMZM2G021514"	1
"GRMZM2G021517"	1
"GRMZM2G021530"	1
"GRMZM2G021549"	1
"GRMZM2G021553"	1
"GRMZM2G021560"	1
"GRMZM2G021566"	0.942810334811987
"GRMZM2G021567"	0.863073651344326
"GRMZM2G021573"	1
"GRMZM2G021587"	1
"GRMZM2G021589"	1
"GRMZM2G021598"	0.683504359046226
"GRMZM2G021604"	1
"GRMZM2G021605"	0.00022310157568421
"GRMZM2G021607"	0.156824701489235
"GRMZM2G021610"	1
"GRMZM2G021614"	1
"GRMZM2G021617"	1
"GRMZM2G021619"	7.05593880199801e-05
"GRMZM2G021621"	1
"GRMZM2G021624"	0.24843146633642
"GRMZM2G021635"	0.157590169586135
"GRMZM2G021642"	1
"GRMZM2G021660"	1
"GRMZM2G021661"	1
"GRMZM2G021674"	0.697603894350517
"GRMZM2G021687"	1
"GRMZM2G021694"	0.697603894350517
"GRMZM2G021698"	0.791766932956083
"GRMZM2G021704"	0.59980772522869
"GRMZM2G021706"	1
"GRMZM2G021710"	0.321926251167977
"GRMZM2G021712"	0.349277349575593
"GRMZM2G021725"	0.414132168405146
"GRMZM2G021742"	1
"GRMZM2G021750"	1
"GRMZM2G021760"	0.316749310274157
"GRMZM2G021768"	0.407063328493161
"GRMZM2G021777"	0.0449627787891302
"GRMZM2G021781"	0.000796288330958839
"GRMZM2G021784"	1
"GRMZM2G021786"	1
"GRMZM2G021790"	0.731526141194842
"GRMZM2G021794"	1
"GRMZM2G021796"	1
"GRMZM2G021802"	0.485908713433531
"GRMZM2G021807"	1
"GRMZM2G021816"	1
"GRMZM2G021822"	1
"GRMZM2G021831"	0.919549526022228
"GRMZM2G021834"	0.10708229158576
"GRMZM2G021846"	1
"GRMZM2G021849"	1
"GRMZM2G021860"	1
"GRMZM2G021864"	0.0146442294408305
"GRMZM2G021865"	1
"GRMZM2G021873"	1
"GRMZM2G021877"	1
"GRMZM2G021879"	1
"GRMZM2G021881"	0.49728825149465
"GRMZM2G021885"	1
"GRMZM2G021889"	1
"GRMZM2G021896"	0.00231230090713596
"GRMZM2G021909"	1
"GRMZM2G021912"	1
"GRMZM2G021921"	1
"GRMZM2G021931"	0.01545988447317
"GRMZM2G021935"	1
"GRMZM2G021957"	1
"GRMZM2G021971"	1
"GRMZM2G021973"	1
"GRMZM2G021987"	1
"GRMZM2G021998"	1
"GRMZM2G022001"	0.731526141194842
"GRMZM2G022014"	0.931480405713497
"GRMZM2G022019"	1
"GRMZM2G022032"	0.0786779073048064
"GRMZM2G022041"	0.0167072983039883
"GRMZM2G022052"	1
"GRMZM2G022054"	1
"GRMZM2G022059"	1
"GRMZM2G022061"	1
"GRMZM2G022065"	1
"GRMZM2G022069"	0.833033162127565
"GRMZM2G022088"	0.66513543430534
"GRMZM2G022090"	0.154787361839934
"GRMZM2G022095"	1
"GRMZM2G022101"	1
"GRMZM2G022107"	0.00376811240214281
"GRMZM2G022112"	1
"GRMZM2G022120"	1
"GRMZM2G022130"	1
"GRMZM2G022159"	0.0569219604855386
"GRMZM2G022162"	1
"GRMZM2G022170"	1
"GRMZM2G022175"	0.0383988743988184
"GRMZM2G022180"	1
"GRMZM2G022181"	8.45963976073988e-05
"GRMZM2G022188"	0.00867617321343154
"GRMZM2G022192"	1
"GRMZM2G022206"	0.821064118857836
"GRMZM2G022212"	1
"GRMZM2G022213"	0.641663980109152
"GRMZM2G022224"	1
"GRMZM2G022229"	0.731526141194842
"GRMZM2G022242"	1
"GRMZM2G022244"	1
"GRMZM2G022248"	1
"GRMZM2G022252"	0.810337266484846
"GRMZM2G022253"	0.658587550610945
"GRMZM2G022255"	1
"GRMZM2G022258"	0.23594931724319
"GRMZM2G022266"	0.168870872209266
"GRMZM2G022269"	0.691319369279463
"GRMZM2G022275"	1
"GRMZM2G022279"	1
"GRMZM2G022283"	0.242302259421921
"GRMZM2G022293"	1
"GRMZM2G022298"	0.651014409752684
"GRMZM2G022300"	0.0593665663151564
"GRMZM2G022308"	0.946938307661379
"GRMZM2G022310"	1
"GRMZM2G022311"	1
"GRMZM2G022313"	4.95369572879962e-06
"GRMZM2G022318"	0.145124735545554
"GRMZM2G022320"	1
